Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
distract,V315,2b,(b) Theme-Experiencer,Bob was distracted by Wendy.,Wendy distracted Bob.,-34.5822639465332,-28.01262664794922,-6.569637298583984
distrust,V386,2b,(c) Experiencer-Theme,Bob was distrusted by Wendy.,Wendy distrusted Bob.,-39.63898468017578,-33.49759292602539,-6.141391754150391
disturb,V316,2a,(b) Theme-Experiencer,Bob was disturbed by Wendy.,Wendy disturbed Bob.,-37.622676849365234,-30.284250259399414,-7.33842658996582
divorce,V232,2b,(a) Agent-Patient,Bob was divorced by Wendy.,Wendy divorced Bob.,-36.04576873779297,-28.05040168762207,-7.995367050170898
dodge,V224,2b,(a) Agent-Patient,Bob was dodged by Wendy.,Wendy dodged Bob.,-36.364898681640625,-30.997554779052734,-5.367343902587891
drag,V180,2a,(a) Agent-Patient,Bob was dragged by Wendy.,Wendy dragged Bob.,-35.17816162109375,-31.348051071166992,-3.830110549926758
dread,V387,2a,(c) Experiencer-Theme,Bob was dreaded by Wendy.,Wendy dreaded Bob.,-37.478302001953125,-33.179283142089844,-4.299018859863281
dress,V273,2b,(a) Agent-Patient,Bob was dressed by Wendy.,Wendy dressed Bob.,-37.80073547363281,-25.499454498291016,-12.301280975341797
drop,V158,2b,(a) Agent-Patient,Bob was dropped by Wendy.,Wendy dropped Bob.,-36.79112243652344,-28.583635330200195,-8.207487106323242
drown,V281,2a,(a) Agent-Patient,Bob was drowned by Wendy.,Wendy drowned Bob.,-38.30826187133789,-34.27254104614258,-4.0357208251953125
eat,V156,2a,(a) Agent-Patient,Bob was eaten by Wendy.,Wendy ate Bob.,-34.70082473754883,-25.917375564575195,-8.783449172973633
eliminate,V276,2b,(a) Agent-Patient,Bob was eliminated by Wendy.,Wendy eliminated Bob.,-36.309242248535156,-28.70770263671875,-7.601539611816406
elude,V225,2a,(a) Agent-Patient,Bob was eluded by Wendy.,Wendy eluded Bob.,-38.6568489074707,-36.145992279052734,-2.5108566284179688
embarass,V317,2b,(b) Theme-Experiencer,Bob was embarassed by Wendy.,Wendy embarassed Bob.,-43.05455017089844,-32.554466247558594,-10.500083923339844
embrace,V256,2b,(a) Agent-Patient,Bob was embraced by Wendy.,Wendy embraced Bob.,-33.83063507080078,-31.116849899291992,-2.713785171508789
encourage,V318,2a,(b) Theme-Experiencer,Bob was encouraged by Wendy.,Wendy encouraged Bob.,-36.540531158447266,-27.23230743408203,-9.308223724365234
enrage,V319,2b,(b) Theme-Experiencer,Bob was enraged by Wendy.,Wendy enraged Bob.,-33.36820983886719,-29.154382705688477,-4.213827133178711
entertain,V320,2a,(b) Theme-Experiencer,Bob was entertained by Wendy.,Wendy entertained Bob.,-34.08473587036133,-29.243915557861328,-4.8408203125
envy,V388,2a,(c) Experiencer-Theme,Bob was envied by Wendy.,Wendy envied Bob.,-49.844932556152344,-33.16107177734375,-16.683860778808594
escort,V297,2b,(a) Agent-Patient,Bob was escorted by Wendy.,Wendy escorted Bob.,-38.97654342651367,-29.595386505126953,-9.381156921386719
examine,V355,2b,(c) Experiencer-Theme,Bob was examined by Wendy.,Wendy examined Bob.,-37.32819747924805,-28.36136817932129,-8.966829299926758
excuse,V235,2a,(a) Agent-Patient,Bob was excused by Wendy.,Wendy excused Bob.,-42.51499938964844,-29.277666091918945,-13.237333297729492
execute,V277,2a,(a) Agent-Patient,Bob was executed by Wendy.,Wendy executed Bob.,-38.65446090698242,-26.024782180786133,-12.629678726196289
expel,V172,2a,(a) Agent-Patient,Bob was expelled by Wendy.,Wendy expelled Bob.,-35.20577621459961,-31.32913589477539,-3.8766403198242188
fascinate,V321,2b,(b) Theme-Experiencer,Bob was fascinated by Wendy.,Wendy fascinated Bob.,-37.12970733642578,-25.471506118774414,-11.658201217651367
fear,V389,2b,(c) Experiencer-Theme,Bob was feared by Wendy.,Wendy feared Bob.,-38.61073303222656,-31.868431091308594,-6.742301940917969
feed,V271,2b,(a) Agent-Patient,Bob was fed by Wendy.,Wendy fed Bob.,-31.320343017578125,-27.824161529541016,-3.4961814880371094
film,V213,2b,(a) Agent-Patient,Bob was filmed by Wendy.,Wendy filmed Bob.,-38.27690124511719,-26.42901611328125,-11.847885131835938
fit,V446,2a,(e) Non-Passivizable,Bob was fitted by the jeans.,The jeans fitted Bob.,-41.88980484008789,-36.97103500366211,-4.918769836425781
fit,V446,2b,(e) Non-Passivizable,Bob was fitted by the jeans.,The jeans fitted Bob.,-41.88980484008789,-36.97103500366211,-4.918769836425781
follow,V290,2a,(a) Agent-Patient,Bob was followed by Wendy.,Wendy followed Bob.,-34.639556884765625,-26.0568904876709,-8.582666397094727
forgive,V236,2a,(a) Agent-Patient,Bob was forgiven by Wendy.,Wendy forgave Bob.,-35.954612731933594,-29.799755096435547,-6.154857635498047
forget,V390,2b,(c) Experiencer-Theme,Bob was forgotten by Wendy.,Wendy forgot Bob.,-39.568241119384766,-31.108623504638672,-8.459617614746094
fight,V259,2b,(a) Agent-Patient,Bob was fought by Wendy.,Wendy fought Bob.,-35.160308837890625,-32.73383712768555,-2.426471710205078
find,V186,2b,(a) Agent-Patient,Bob was found by Wendy.,Wendy found Bob.,-32.83834457397461,-29.322593688964844,-3.5157508850097656
frighten,V322,2a,(b) Theme-Experiencer,Bob was frightened by Wendy.,Wendy frightened Bob.,-35.98998260498047,-28.568910598754883,-7.421072006225586
gaze at,V366,2b,(c) Experiencer-Theme,Bob was gazed at by Wendy.,Wendy gazed at Bob.,-33.33067321777344,-32.22673416137695,-1.1039390563964844
glimpse,V356,2a,(c) Experiencer-Theme,Bob was glimpsed by Wendy.,Wendy glimpsed Bob.,-39.87657928466797,-33.421470642089844,-6.455108642578125
gossip,V267,2a,(a) Agent-Patient,Bob was gossiped with by Wendy.,Wendy gossiped with Bob.,-44.027591705322266,-41.15953063964844,-2.868061065673828
grab,V187,2b,(a) Agent-Patient,Bob was grabbed by Wendy.,Wendy grabbed Bob.,-32.42881774902344,-29.54332160949707,-2.885496139526367
greet,V237,2b,(a) Agent-Patient,Bob was greeted by Wendy.,Wendy greeted Bob.,-36.178443908691406,-27.42729949951172,-8.751144409179688
groom,V274,2a,(a) Agent-Patient,Bob was groomed by Wendy.,Wendy groomed Bob.,-40.91835021972656,-28.23835563659668,-12.679994583129883
guide,V298,2a,(a) Agent-Patient,Bob was guided by Wendy.,Wendy guided Bob.,-34.86041259765625,-31.99816131591797,-2.8622512817382812
hate,V391,2a,(c) Experiencer-Theme,Bob was hated by Wendy.,Wendy hated Bob.,-31.509225845336914,-27.739439010620117,-3.769786834716797
hear,V348,2b,(c) Experiencer-Theme,Bob was heard by Wendy.,Wendy heard Bob.,-36.19819641113281,-29.391986846923828,-6.806209564208984
hold,V188,2a,(a) Agent-Patient,Bob was held by Wendy.,Wendy held Bob.,-37.55120849609375,-29.44318962097168,-8.10801887512207
help,V300,2b,(a) Agent-Patient,Bob was helped by Wendy.,Wendy helped Bob.,-34.15146255493164,-27.338611602783203,-6.8128509521484375
hide,V189,2b,(a) Agent-Patient,Bob was hidden by Wendy.,Wendy hid Bob.,-36.73182678222656,-30.617679595947266,-6.114147186279297
hit,V191,2b,(a) Agent-Patient,Bob was hit by Wendy.,Wendy hit Bob.,-34.81020736694336,-29.859724044799805,-4.950483322143555
hoist,V159,2a,(a) Agent-Patient,Bob was hoisted by Wendy.,Wendy hoisted Bob.,-37.2845344543457,-33.42875289916992,-3.8557815551757812
horrify,V323,2b,(b) Theme-Experiencer,Bob was horrified by Wendy.,Wendy horrified Bob.,-38.85063934326172,-31.03200912475586,-7.818630218505859
hug,V257,2a,(a) Agent-Patient,Bob was hugged by Wendy.,Wendy hugged Bob.,-33.70185089111328,-27.485950469970703,-6.215900421142578
hurt,V272,2a,(a) Agent-Patient,Bob was hurt by Wendy.,Wendy hurt Bob.,-34.366050720214844,-30.84065818786621,-3.525392532348633
idolize,V372,2b,(c) Experiencer-Theme,Bob was idolized by Wendy.,Wendy idolized Bob.,-39.972652435302734,-31.432662963867188,-8.539989471435547
ignore,V349,2b,(c) Experiencer-Theme,Bob was ignored by Wendy.,Wendy ignored Bob.,-33.51130294799805,-28.403329849243164,-5.107973098754883
impress,V324,2a,(b) Theme-Experiencer,Bob was impressed by Wendy.,Wendy impressed Bob.,-32.96211242675781,-27.302980422973633,-5.65913200378418
infuriate,V325,2a,(b) Theme-Experiencer,Bob was infuriated by Wendy.,Wendy infuriated Bob.,-36.805171966552734,-29.718215942382812,-7.086956024169922
inspect,V357,2b,(c) Experiencer-Theme,Bob was inspected by Wendy.,Wendy inspected Bob.,-37.25605392456055,-30.356971740722656,-6.899082183837891
instruct,V269,2b,(a) Agent-Patient,Bob was instructed by Wendy.,Wendy instructed Bob.,-36.854698181152344,-32.90385437011719,-3.9508438110351562
insult,V242,2b,(a) Agent-Patient,Bob was insulted by Wendy.,Wendy insulted Bob.,-35.9133186340332,-30.180082321166992,-5.733236312866211
investigate,V358,2a,(c) Experiencer-Theme,Bob was investigated by Wendy.,Wendy investigated Bob.,-34.1513671875,-29.835002899169922,-4.316364288330078
irritate,V326,2b,(b) Theme-Experiencer,Bob was irritated by Wendy.,Wendy irritated Bob.,-36.05347442626953,-30.936386108398438,-5.117088317871094
kick,V192,2a,(a) Agent-Patient,Bob was kicked by Wendy.,Wendy kicked Bob.,-34.482147216796875,-29.034337997436523,-5.447809219360352
kill,V278,2b,(a) Agent-Patient,Bob was killed by Wendy.,Wendy killed Bob.,-31.226730346679688,-23.550647735595703,-7.676082611083984
kiss,V204,2b,(a) Agent-Patient,Bob was kissed by Wendy.,Wendy kissed Bob.,-33.79137420654297,-27.555374145507812,-6.236000061035156
knife,V282,2b,(a) Agent-Patient,Bob was knifed by Wendy.,Wendy knifed Bob.,-35.138450622558594,-30.226957321166992,-4.911493301391602
knock,V193,2b,(a) Agent-Patient,Bob was knocked by Wendy.,Wendy knocked Bob.,-35.61742401123047,-29.9389591217041,-5.678464889526367
know,V373,2b,(c) Experiencer-Theme,Bob was known by Wendy.,Wendy knew Bob.,-32.009246826171875,-31.31637191772461,-0.6928749084472656
lead,V299,2b,(a) Agent-Patient,Bob was led by Wendy.,Wendy led Bob.,-35.6024284362793,-27.248626708984375,-8.353801727294922
leave,V222,2a,(a) Agent-Patient,Bob was left by Wendy.,Wendy left Bob.,-33.46861267089844,-27.564796447753906,-5.903816223144531
lick,V205,2a,(a) Agent-Patient,Bob was licked by Wendy.,Wendy licked Bob.,-38.711204528808594,-34.164947509765625,-4.546257019042969
lift,V160,2b,(a) Agent-Patient,Bob was lifted by Wendy.,Wendy lifted Bob.,-36.69114685058594,-31.409564971923828,-5.281581878662109
like,V374,2a,(c) Experiencer-Theme,Bob was liked by Wendy.,Wendy liked Bob.,-30.393596649169922,-30.07720184326172,-0.3163948059082031
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy.,Wendy listened to Bob.,-34.57429504394531,-30.86856460571289,-3.705730438232422
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy.,Wendy loathed Bob.,-37.9112663269043,-29.891510009765625,-8.019756317138672
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy.,Wendy looked at Bob.,-32.91252136230469,-28.85042953491211,-4.062091827392578
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy.,Wendy loved Bob.,-31.741138458251953,-27.894351959228516,-3.8467864990234375
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy.,Wendy lowered Bob.,-39.165435791015625,-31.822525024414062,-7.3429107666015625
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy.,Wendy married Bob.,-31.218856811523438,-27.226877212524414,-3.9919795989990234
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy.,Wendy met Bob.,-31.198984146118164,-26.927249908447266,-4.271734237670898
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy.,Wendy missed Bob.,-42.79975128173828,-31.299768447875977,-11.499982833862305
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy.,Wendy mocked Bob.,-34.83575439453125,-28.94171142578125,-5.89404296875
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy.,Wendy moved Bob.,-34.61669921875,-26.372724533081055,-8.243974685668945
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy.,Wendy murdered Bob.,-35.366943359375,-24.55009651184082,-10.81684684753418
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy.,Wendy noticed Bob.,-36.53077697753906,-29.078311920166016,-7.452465057373047
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy.,Wendy observed Bob.,-39.05521011352539,-31.00245475769043,-8.052755355834961
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy.,Wendy overheard Bob.,-42.548709869384766,-28.5461483001709,-14.002561569213867
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy.,Wendy patted Bob.,-38.8240966796875,-31.462543487548828,-7.361553192138672
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy.,Wendy photographed Bob.,-38.28400421142578,-27.392333984375,-10.891670227050781
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy.,Wendy pinched Bob.,-40.11970520019531,-34.27010726928711,-5.849597930908203
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy.,Wendy pleased Bob.,-31.672983169555664,-28.451528549194336,-3.221454620361328
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy.,Wendy poked Bob.,-35.65611267089844,-31.659170150756836,-3.9969425201416016
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy.,Wendy praised Bob.,-34.40174102783203,-29.74080467224121,-4.66093635559082
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy.,Wendy provoked Bob.,-36.59564971923828,-30.5567626953125,-6.038887023925781
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy.,Wendy pulled Bob.,-37.6271858215332,-27.801124572753906,-9.826061248779297
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy.,Wendy punched Bob.,-34.496246337890625,-29.265758514404297,-5.230487823486328
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy.,Wendy punished Bob.,-35.840576171875,-30.408403396606445,-5.432172775268555
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy.,Wendy pursued Bob.,-34.259613037109375,-26.978694915771484,-7.280918121337891
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy.,Wendy pushed Bob.,-36.136600494384766,-28.71364974975586,-7.422950744628906
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy.,Wendy puzzled Bob.,-36.8270263671875,-28.187240600585938,-8.639785766601562
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy.,Wendy quarrelled with Bob.,-38.03813171386719,-35.534278869628906,-2.5038528442382812
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy.,Wendy raced Bob.,-39.50341033935547,-32.09672546386719,-7.406684875488281
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy.,Wendy raised Bob.,-35.23518753051758,-25.81993865966797,-9.41524887084961
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy.,Wendy reassured Bob.,-34.992286682128906,-32.254066467285156,-2.73822021484375
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy.,Wendy recognized Bob.,-33.227806091308594,-28.557947158813477,-4.669858932495117
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy.,Wendy recorded Bob.,-40.06800079345703,-28.07330322265625,-11.994697570800781
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy.,Wendy remembered Bob.,-35.3365478515625,-31.665557861328125,-3.670989990234375
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy.,Wendy removed Bob.,-36.15733337402344,-27.462181091308594,-8.695152282714844
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy.,Wendy repulsed Bob.,-37.66447830200195,-31.674217224121094,-5.990261077880859
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy.,Wendy rescued Bob.,-36.53908157348633,-26.50347900390625,-10.035602569580078
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy.,Wendy resented Bob.,-37.008079528808594,-32.1982307434082,-4.809848785400391
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy.,Wendy respected Bob.,-34.83379364013672,-31.03325653076172,-3.800537109375
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy.,Wendy rewarded Bob.,-35.788719177246094,-31.7761173248291,-4.012601852416992
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy.,Wendy robbed Bob.,-36.55634307861328,-27.418521881103516,-9.137821197509766
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy.,Wendy rolled Bob.,-37.159393310546875,-28.540149688720703,-8.619243621826172
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy.,Wendy saddened Bob.,-37.535850524902344,-32.443599700927734,-5.092250823974609
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy.,Wendy scared Bob.,-34.790435791015625,-26.71595001220703,-8.074485778808594
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy.,Wendy scolded Bob.,-37.839439392089844,-28.75015640258789,-9.089282989501953
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy.,Wendy scratched Bob.,-39.431644439697266,-29.54863929748535,-9.883005142211914
see,V351,2b,(c) Experiencer-Theme,Bob was seen by Wendy.,Wendy saw Bob.,-35.541473388671875,-28.811555862426758,-6.729917526245117
sense,V352,2a,(c) Experiencer-Theme,Bob was sensed by Wendy.,Wendy sensed Bob.,-39.575355529785156,-31.833663940429688,-7.741691589355469
shadow,V292,2a,(a) Agent-Patient,Bob was shadowed by Wendy.,Wendy shadowed Bob.,-38.15102767944336,-31.480619430541992,-6.670408248901367
shake,V216,2a,(a) Agent-Patient,Bob was shaken by Wendy.,Wendy shook Bob.,-33.73680114746094,-33.324195861816406,-0.41260528564453125
shock,V334,2a,(b) Theme-Experiencer,Bob was shocked by Wendy.,Wendy shocked Bob.,-32.86700439453125,-30.059345245361328,-2.807659149169922
shoot,V221,2a,(a) Agent-Patient,Bob was shot by Wendy.,Wendy shot Bob.,-31.645008087158203,-24.494617462158203,-7.150390625
shove,V183,2b,(a) Agent-Patient,Bob was shoved by Wendy.,Wendy shoved Bob.,-37.473655700683594,-30.075746536254883,-7.397909164428711
sicken,V335,2b,(b) Theme-Experiencer,Bob was sickened by Wendy.,Wendy sickened Bob.,-37.52872848510742,-32.19667053222656,-5.332057952880859
slay,V280,2b,(a) Agent-Patient,Bob was slain by Wendy.,Wendy slayed Bob.,-38.120452880859375,-26.80811309814453,-11.312339782714844
slap,V194,2a,(a) Agent-Patient,Bob was slapped by Wendy.,Wendy slapped Bob.,-35.17330551147461,-29.72943878173828,-5.443866729736328
slide,V178,2a,(a) Agent-Patient,Bob was slid by Wendy.,Wendy slid Bob.,-40.18610382080078,-35.43142318725586,-4.754680633544922
smell,V353,2b,(c) Experiencer-Theme,Bob was smelt by Wendy.,Wendy smelt Bob.,-39.287113189697266,-36.675376892089844,-2.611736297607422
soak,V169,2a,(a) Agent-Patient,Bob was soaked by Wendy.,Wendy soaked Bob.,-38.67487716674805,-33.580421447753906,-5.094455718994141
spy on,V364,2a,(c) Experiencer-Theme,Bob was spied on by Wendy.,Wendy spied on Bob.,-38.63499069213867,-30.88077163696289,-7.754219055175781
splash,V165,2a,(a) Agent-Patient,Bob was splashed by Wendy.,Wendy splashed Bob.,-42.137290954589844,-34.119266510009766,-8.018024444580078
splatter,V164,2b,(a) Agent-Patient,Bob was splattered by Wendy.,Wendy splattered Bob.,-47.048622131347656,-38.48092269897461,-8.567699432373047
speak to,V263,2a,(a) Agent-Patient,Bob was spoken to by Wendy.,Wendy spoke to Bob.,-29.813682556152344,-27.962369918823242,-1.8513126373291016
spot,V363,2b,(c) Experiencer-Theme,Bob was spotted by Wendy.,Wendy spotted Bob.,-32.569908142089844,-27.675636291503906,-4.8942718505859375
spray,V166,2b,(a) Agent-Patient,Bob was sprayed by Wendy.,Wendy sprayed Bob.,-35.31553649902344,-32.47559356689453,-2.8399429321289062
spin,V163,2a,(a) Agent-Patient,Bob was spun by Wendy.,Wendy spun Bob.,-38.10762023925781,-30.65641212463379,-7.451208114624023
squabble with,V252,2a,(a) Agent-Patient,Bob was squabbled with by Wendy.,Wendy squabbled with Bob.,-40.25646209716797,-36.70657730102539,-3.549884796142578
squash,V217,2b,(a) Agent-Patient,Bob was squashed by Wendy.,Wendy squashed Bob.,-39.432456970214844,-31.27432632446289,-8.158130645751953
squeeze,V218,2a,(a) Agent-Patient,Bob was squeezed by Wendy.,Wendy squeezed Bob.,-37.65641784667969,-32.57476043701172,-5.081657409667969
squirt,V167,2a,(a) Agent-Patient,Bob was squirted by Wendy.,Wendy squirted Bob.,-45.285888671875,-36.43490219116211,-8.85098648071289
squish,V219,2b,(a) Agent-Patient,Bob was squished by Wendy.,Wendy squished Bob.,-42.289005279541016,-34.51422119140625,-7.774784088134766
stab,V283,2b,(a) Agent-Patient,Bob was stabbed by Wendy.,Wendy stabbed Bob.,-34.8087158203125,-26.536264419555664,-8.272451400756836
stare at,V369,2a,(c) Experiencer-Theme,Bob was stared at by Wendy.,Wendy stared at Bob.,-31.648963928222656,-29.975914001464844,-1.6730499267578125
startle,V336,2a,(b) Theme-Experiencer,Bob was startled by Wendy.,Wendy startled Bob.,-38.119606018066406,-31.37789535522461,-6.741710662841797
stop,V226,2b,(a) Agent-Patient,Bob was stopped by Wendy.,Wendy stopped Bob.,-36.4973030090332,-24.696626663208008,-11.800676345825195
strangle,V284,2a,(a) Agent-Patient,Bob was strangled by Wendy.,Wendy strangled Bob.,-37.10356903076172,-27.441085815429688,-9.662483215332031
stroke,V207,2a,(a) Agent-Patient,Bob was stroked by Wendy.,Wendy stroked Bob.,-37.05137634277344,-34.24006271362305,-2.8113136291503906
stun,V337,2b,(b) Theme-Experiencer,Bob was stunned by Wendy.,Wendy stunned Bob.,-35.74081802368164,-29.807077407836914,-5.933740615844727
suffocate,V285,2b,(a) Agent-Patient,Bob was suffocated by Wendy.,Wendy suffocated Bob.,-44.33625793457031,-33.775390625,-10.560867309570312
support,V378,2b,(c) Experiencer-Theme,Bob was supported by Wendy.,Wendy supported Bob.,-33.16737365722656,-27.820526123046875,-5.3468475341796875
surprise,V338,2a,(b) Theme-Experiencer,Bob was surprised by Wendy.,Wendy surprised Bob.,-32.47148895263672,-27.55177879333496,-4.919710159301758
tail,V293,2b,(a) Agent-Patient,Bob was tailed by Wendy.,Wendy tailed Bob.,-38.5308837890625,-31.394432067871094,-7.136451721191406
talk to,V264,2b,(a) Agent-Patient,Bob was talked to by Wendy.,Wendy talked to Bob.,-29.72903823852539,-30.14876937866211,0.41973114013671875
tap,V195,2b,(a) Agent-Patient,Bob was tapped by Wendy.,Wendy tapped Bob.,-37.007938385009766,-27.28028106689453,-9.727657318115234
teach,V227,2b,(a) Agent-Patient,Bob was taught by Wendy.,Wendy taught Bob.,-34.59068298339844,-29.368579864501953,-5.222103118896484
tease,V339,2a,(b) Theme-Experiencer,Bob was teased by Wendy.,Wendy teased Bob.,-37.246734619140625,-28.28677749633789,-8.959957122802734
terrify,V340,2b,(b) Theme-Experiencer,Bob was terrified by Wendy.,Wendy terrified Bob.,-36.96672058105469,-28.293922424316406,-8.672798156738281
terrorize,V341,2a,(b) Theme-Experiencer,Bob was terrorized by Wendy.,Wendy terrorized Bob.,-36.938228607177734,-32.96930694580078,-3.968921661376953
thank,V239,2a,(a) Agent-Patient,Bob was thanked by Wendy.,Wendy thanked Bob.,-29.38804054260254,-30.54632568359375,1.158285140991211
threaten,V342,2a,(b) Theme-Experiencer,Bob was threatened by Wendy.,Wendy threatened Bob.,-36.57182312011719,-26.129528045654297,-10.44229507446289
throw,V190,2a,(a) Agent-Patient,Bob was thrown by Wendy.,Wendy threw Bob.,-37.94305419921875,-28.017332077026367,-9.925722122192383
thump,V196,2b,(a) Agent-Patient,Bob was thumped by Wendy.,Wendy thumped Bob.,-42.285423278808594,-31.651172637939453,-10.63425064086914
tickle,V208,2b,(a) Agent-Patient,Bob was tickled by Wendy.,Wendy tickled Bob.,-41.467315673828125,-29.060302734375,-12.407012939453125
tell off,V246,2b,(a) Agent-Patient,Bob was told off by Wendy.,Wendy told off Bob.,-38.492225646972656,-32.6707763671875,-5.821449279785156
tolerate,V379,2a,(c) Experiencer-Theme,Bob was tolerated by Wendy.,Wendy tolerated Bob.,-38.103904724121094,-32.791297912597656,-5.3126068115234375
touch,V209,2a,(a) Agent-Patient,Bob was touched by Wendy.,Wendy touched Bob.,-31.784814834594727,-27.994680404663086,-3.7901344299316406
track,V294,2a,(a) Agent-Patient,Bob was tracked by Wendy.,Wendy tracked Bob.,-34.919036865234375,-28.635093688964844,-6.283943176269531
trail,V295,2b,(a) Agent-Patient,Bob was trailed by Wendy.,Wendy trailed Bob.,-36.26396942138672,-31.65656089782715,-4.60740852355957
trap,V170,2b,(a) Agent-Patient,Bob was trapped by Wendy.,Wendy trapped Bob.,-35.481727600097656,-27.268817901611328,-8.212909698486328
trip,V301,2a,(a) Agent-Patient,Bob was tripped by Wendy.,Wendy tripped Bob.,-38.89533233642578,-27.904401779174805,-10.990930557250977
trust,V380,2a,(c) Experiencer-Theme,Bob was trusted by Wendy.,Wendy trusted Bob.,-34.15936279296875,-30.408830642700195,-3.7505321502685547
understand,V381,2a,(c) Experiencer-Theme,Bob was understood by Wendy.,Wendy understood Bob.,-32.87017059326172,-30.352703094482422,-2.517467498779297
untie,V211,2b,(a) Agent-Patient,Bob was untied by Wendy.,Wendy untied Bob.,-37.822723388671875,-33.25127029418945,-4.571453094482422
upset,V343,2b,(b) Theme-Experiencer,Bob was upset by Wendy.,Wendy upset Bob.,-34.00810241699219,-26.381916046142578,-7.626186370849609
visit,V261,2b,(a) Agent-Patient,Bob was visited by Wendy.,Wendy visited Bob.,-34.36363220214844,-27.107585906982422,-7.256046295166016
warn,V270,2a,(a) Agent-Patient,Bob was warned by Wendy.,Wendy warned Bob.,-34.742130279541016,-28.91556739807129,-5.826562881469727
wash,V174,2b,(a) Agent-Patient,Bob was washed by Wendy.,Wendy washed Bob.,-35.07755661010742,-33.29674530029297,-1.7808113098144531
watch,V365,2a,(c) Experiencer-Theme,Bob was watched by Wendy.,Wendy watched Bob.,-37.700164794921875,-30.35425567626953,-7.345909118652344
welcome,V240,2b,(a) Agent-Patient,Bob was welcomed by Wendy.,Wendy welcomed Bob.,-32.51055145263672,-26.869823455810547,-5.640727996826172
whack,V197,2a,(a) Agent-Patient,Bob was whacked by Wendy.,Wendy whacked Bob.,-35.57160949707031,-30.226520538330078,-5.345088958740234
wipe,V175,2a,(a) Agent-Patient,Bob was wiped by Wendy.,Wendy wiped Bob.,-37.81396484375,-35.33171844482422,-2.4822463989257812
worry,V344,2a,(b) Theme-Experiencer,Bob was worried by Wendy.,Wendy worried Bob.,-39.463600158691406,-28.19855499267578,-11.265045166015625
worship,V382,2b,(c) Experiencer-Theme,Bob was worshiped by Wendy.,Wendy worshiped Bob.,-36.8914794921875,-32.40619659423828,-4.485282897949219
wow,V345,2b,(b) Theme-Experiencer,Bob was wowed by Wendy.,Wendy wowed Bob.,-36.88229751586914,-28.317707061767578,-8.564590454101562
wash,V174,2a,(a) Agent-Patient,Wendy was washed by Bob.,Bob washed Wendy.,-35.248775482177734,-40.26767349243164,5.018898010253906
watch,V365,2b,(c) Experiencer-Theme,Wendy was watched by Bob.,Bob watched Wendy.,-30.25971031188965,-37.6899528503418,7.430242538452148
