Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
avoid,V223,2a,(a) Agent-Patient,Bob was avoided by Wendy,Wendy avoided Bob,-28.118492126464844,-32.34650421142578,4.2280120849609375
banish,V229,2b,(a) Agent-Patient,Bob was banished by Wendy,Wendy banished Bob,-32.47227096557617,-32.46977233886719,-0.002498626708984375
believe,V371,2a,(c) Experiencer-Theme,Bob was believed by Wendy,Wendy believed Bob,-27.138044357299805,-31.012868881225586,3.8748245239257812
bite,V198,2a,(a) Agent-Patient,Bob was bitten by Wendy,Wendy bit Bob,-29.044391632080078,-31.936864852905273,2.8924732208251953
bother,V308,2a,(b) Theme-Experiencer,Bob was bothered by Wendy,Wendy bothered Bob,-30.711727142333984,-30.822973251342773,0.11124610900878906
call,V262,2a,(a) Agent-Patient,Bob was called by Wendy,Wendy called Bob,-22.051122665405273,-26.667783737182617,4.616661071777344
calm,V309,2b,(b) Theme-Experiencer,Bob was calmed by Wendy,Wendy calmed Bob,-34.32182693481445,-34.410457611083984,0.08863067626953125
capture,V154,2b,(a) Agent-Patient,Bob was captured by Wendy,Wendy captured Bob,-27.785465240478516,-27.21847152709961,-0.5669937133789062
carry,V179,2b,(a) Agent-Patient,Bob was carried by Wendy,Wendy carried Bob,-27.799945831298828,-28.694869995117188,0.8949241638183594
catch,V184,2b,(a) Agent-Patient,Bob was caught by Wendy,Wendy caught Bob,-26.719600677490234,-29.108360290527344,2.3887596130371094
chase,V289,2b,(a) Agent-Patient,Bob was chased by Wendy,Wendy chased Bob,-28.06481170654297,-28.786876678466797,0.7220649719238281
chat to,V265,2a,(a) Agent-Patient,Bob was chatted to by Wendy,Wendy chatted to Bob,-31.547319412231445,-41.445220947265625,9.89790153503418
cheer up,V310,2a,(b) Theme-Experiencer,Bob was cheered up by Wendy,Wendy cheered up Bob,-36.139915466308594,-37.15102005004883,1.0111045837402344
choose,V185,2a,(a) Agent-Patient,Bob was chosen by Wendy,Wendy chose Bob,-26.385902404785156,-26.92431640625,0.5384140014648438
claw,V199,2b,(a) Agent-Patient,Bob was clawed by Wendy,Wendy clawed Bob,-33.902198791503906,-35.280128479003906,1.3779296875
clean,V173,2b,(a) Agent-Patient,Bob was cleaned by Wendy,Wendy cleaned Bob,-30.517932891845703,-32.12837600708008,1.610443115234375
comfort,V311,2a,(b) Theme-Experiencer,Bob was comforted by Wendy,Wendy comforted Bob,-32.67611312866211,-32.9871826171875,0.3110694885253906
compliment,V233,2a,(a) Agent-Patient,Bob was complimented by Wendy,Wendy complimented Bob,-31.015300750732422,-32.02680969238281,1.0115089416503906
congratulate,V234,2b,(a) Agent-Patient,Bob was congratulated by Wendy,Wendy congratulated Bob,-28.61849021911621,-32.44538497924805,3.826894760131836
converse with,V266,2b,(a) Agent-Patient,Bob was conversed with by Wendy,Wendy conversed with Bob,-37.931976318359375,-45.89606475830078,7.964088439941406
cooperate with,V249,2b,(a) Agent-Patient,Bob was cooperated with by Wendy,Wendy cooperated with Bob,-31.237567901611328,-38.241302490234375,7.003734588623047
copy,V212,2a,(a) Agent-Patient,Bob was copied by Wendy,Wendy copied Bob,-28.919105529785156,-29.276365280151367,0.35725975036621094
court,V253,2b,(a) Agent-Patient,Bob was courted by Wendy,Wendy courted Bob,-31.195323944091797,-31.618492126464844,0.4231681823730469
cover,V168,2b,(a) Agent-Patient,Bob was covered by Wendy,Wendy covered Bob,-29.102588653564453,-28.97643280029297,-0.12615585327148438
criticize,V241,2a,(a) Agent-Patient,Bob was criticized by Wendy,Wendy criticized Bob,-27.525617599487305,-29.70105743408203,2.1754398345947266
crush,V157,2b,(a) Agent-Patient,Bob was crushed by Wendy,Wendy crushed Bob,-28.82202911376953,-29.648557662963867,0.8265285491943359
cuddle,V254,2a,(a) Agent-Patient,Bob was cuddled by Wendy,Wendy cuddled Bob,-36.404449462890625,-38.58831024169922,2.1838607788085938
cut,V210,2a,(a) Agent-Patient,Bob was cut by Wendy,Wendy cut Bob,-28.354957580566406,-29.901165008544922,1.5462074279785156
date,V255,2b,(a) Agent-Patient,Bob was dated by Wendy,Wendy dated Bob,-28.059171676635742,-33.38912582397461,5.329954147338867
dazzle,V312,2b,(b) Theme-Experiencer,Bob was dazzled by Wendy,Wendy dazzled Bob,-33.00669479370117,-32.94743347167969,-0.059261322021484375
depress,V313,2a,(b) Theme-Experiencer,Bob was depressed by Wendy,Wendy depressed Bob,-31.910926818847656,-31.297563552856445,-0.6133632659912109
desert,V287,2b,(a) Agent-Patient,Bob was deserted by Wendy,Wendy deserted Bob,-32.47475051879883,-33.12302780151367,0.6482772827148438
despise,V383,2a,(c) Experiencer-Theme,Bob was despised by Wendy,Wendy despised Bob,-29.7592716217041,-32.53837966918945,2.7791080474853516
detest,V384,2b,(c) Experiencer-Theme,Bob was detested by Wendy,Wendy detested Bob,-34.51611328125,-36.56416320800781,2.0480499267578125
disagree with,V250,2a,(a) Agent-Patient,Bob was disagreed with by Wendy,Wendy disagreed with Bob,-29.058486938476562,-36.41947937011719,7.360992431640625
discover,V354,2a,(c) Experiencer-Theme,Bob was discovered by Wendy,Wendy discovered Bob,-27.358299255371094,-25.910083770751953,-1.4482154846191406
disgust,V314,2a,(b) Theme-Experiencer,Bob was disgusted by Wendy,Wendy disgusted Bob,-31.133813858032227,-29.98353385925293,-1.1502799987792969
dislike,V385,2a,(c) Experiencer-Theme,Bob was disliked by Wendy,Wendy disliked Bob,-30.74832534790039,-33.89463806152344,3.146312713623047
dispatch,V275,2a,(a) Agent-Patient,Bob was dispatched by Wendy,Wendy dispatched Bob,-29.952932357788086,-29.627777099609375,-0.32515525817871094
distract,V315,2b,(b) Theme-Experiencer,Bob was distracted by Wendy,Wendy distracted Bob,-29.738082885742188,-28.474721908569336,-1.2633609771728516
distrust,V386,2b,(c) Experiencer-Theme,Bob was distrusted by Wendy,Wendy distrusted Bob,-35.06817626953125,-36.048370361328125,0.980194091796875
disturb,V316,2a,(b) Theme-Experiencer,Bob was disturbed by Wendy,Wendy disturbed Bob,-32.386592864990234,-29.923221588134766,-2.4633712768554688
divorce,V232,2b,(a) Agent-Patient,Bob was divorced by Wendy,Wendy divorced Bob,-29.320236206054688,-32.02115249633789,2.700916290283203
dodge,V224,2b,(a) Agent-Patient,Bob was dodged by Wendy,Wendy dodged Bob,-31.702869415283203,-36.680633544921875,4.977764129638672
drag,V180,2a,(a) Agent-Patient,Bob was dragged by Wendy,Wendy dragged Bob,-29.6967830657959,-32.219112396240234,2.522329330444336
dread,V387,2a,(c) Experiencer-Theme,Bob was dreaded by Wendy,Wendy dreaded Bob,-31.52550506591797,-33.79701232910156,2.2715072631835938
dress,V273,2b,(a) Agent-Patient,Bob was dressed by Wendy,Wendy dressed Bob,-27.069440841674805,-32.32911682128906,5.259675979614258
drop,V158,2b,(a) Agent-Patient,Bob was dropped by Wendy,Wendy dropped Bob,-26.782907485961914,-28.26702117919922,1.4841136932373047
drown,V281,2a,(a) Agent-Patient,Bob was drowned by Wendy,Wendy drowned Bob,-31.34058380126953,-31.17998504638672,-0.1605987548828125
eat,V156,2a,(a) Agent-Patient,Bob was eaten by Wendy,Wendy ate Bob,-29.521564483642578,-30.575542449951172,1.0539779663085938
eliminate,V276,2b,(a) Agent-Patient,Bob was eliminated by Wendy,Wendy eliminated Bob,-30.364322662353516,-32.149070739746094,1.7847480773925781
elude,V225,2a,(a) Agent-Patient,Bob was eluded by Wendy,Wendy eluded Bob,-29.75789451599121,-33.29534149169922,3.537446975708008
embarass,V317,2b,(b) Theme-Experiencer,Bob was embarassed by Wendy,Wendy embarassed Bob,-38.2305908203125,-41.878936767578125,3.648345947265625
embrace,V256,2b,(a) Agent-Patient,Bob was embraced by Wendy,Wendy embraced Bob,-27.26978302001953,-31.632368087768555,4.362585067749023
encourage,V318,2a,(b) Theme-Experiencer,Bob was encouraged by Wendy,Wendy encouraged Bob,-27.215206146240234,-27.93301773071289,0.7178115844726562
enrage,V319,2b,(b) Theme-Experiencer,Bob was enraged by Wendy,Wendy enraged Bob,-30.243000030517578,-30.53130340576172,0.2883033752441406
entertain,V320,2a,(b) Theme-Experiencer,Bob was entertained by Wendy,Wendy entertained Bob,-30.37543296813965,-30.943302154541016,0.5678691864013672
envy,V388,2a,(c) Experiencer-Theme,Bob was envied by Wendy,Wendy envied Bob,-34.42255401611328,-36.882774353027344,2.4602203369140625
escort,V297,2b,(a) Agent-Patient,Bob was escorted by Wendy,Wendy escorted Bob,-30.512956619262695,-31.129241943359375,0.6162853240966797
examine,V355,2b,(c) Experiencer-Theme,Bob was examined by Wendy,Wendy examined Bob,-27.975467681884766,-28.563631057739258,0.5881633758544922
excuse,V235,2a,(a) Agent-Patient,Bob was excused by Wendy,Wendy excused Bob,-32.553627014160156,-35.86880111694336,3.315174102783203
execute,V277,2a,(a) Agent-Patient,Bob was executed by Wendy,Wendy executed Bob,-27.896276473999023,-29.492023468017578,1.5957469940185547
expel,V172,2a,(a) Agent-Patient,Bob was expelled by Wendy,Wendy expelled Bob,-31.411766052246094,-31.315885543823242,-0.09588050842285156
fascinate,V321,2b,(b) Theme-Experiencer,Bob was fascinated by Wendy,Wendy fascinated Bob,-31.887859344482422,-29.833681106567383,-2.054178237915039
fear,V389,2b,(c) Experiencer-Theme,Bob was feared by Wendy,Wendy feared Bob,-31.008392333984375,-32.058807373046875,1.0504150390625
feed,V271,2b,(a) Agent-Patient,Bob was fed by Wendy,Wendy fed Bob,-31.253273010253906,-28.796640396118164,-2.456632614135742
film,V213,2b,(a) Agent-Patient,Bob was filmed by Wendy,Wendy filmed Bob,-29.41802978515625,-27.94729232788086,-1.4707374572753906
fit,V446,2a,(e) Non-Passivizable,Bob was fitted by the jeans,The jeans fitted Bob,-36.597293853759766,-29.115741729736328,-7.4815521240234375
fit,V446,2b,(e) Non-Passivizable,Bob was fitted by the jeans,The jeans fitted Bob,-36.597293853759766,-29.115741729736328,-7.4815521240234375
follow,V290,2a,(a) Agent-Patient,Bob was followed by Wendy,Wendy followed Bob,-25.792396545410156,-26.762903213500977,0.9705066680908203
forgive,V236,2a,(a) Agent-Patient,Bob was forgiven by Wendy,Wendy forgave Bob,-39.29866027832031,-31.056055068969727,-8.242605209350586
forget,V390,2b,(c) Experiencer-Theme,Bob was forgotten by Wendy,Wendy forgot Bob,-29.42275619506836,-30.19473648071289,0.7719802856445312
fight,V259,2b,(a) Agent-Patient,Bob was fought by Wendy,Wendy fought Bob,-26.370689392089844,-32.22017288208008,5.849483489990234
find,V186,2b,(a) Agent-Patient,Bob was found by Wendy,Wendy found Bob,-27.030153274536133,-26.351341247558594,-0.6788120269775391
frighten,V322,2a,(b) Theme-Experiencer,Bob was frightened by Wendy,Wendy frightened Bob,-30.23287582397461,-31.362577438354492,1.1297016143798828
gaze at,V366,2b,(c) Experiencer-Theme,Bob was gazed at by Wendy,Wendy gazed at Bob,-33.389339447021484,-37.49020767211914,4.100868225097656
glimpse,V356,2a,(c) Experiencer-Theme,Bob was glimpsed by Wendy,Wendy glimpsed Bob,-33.4317626953125,-37.5067024230957,4.074939727783203
gossip,V267,2a,(a) Agent-Patient,Bob was gossiped with by Wendy,Wendy gossiped with Bob,-41.84413146972656,-50.802249908447266,8.958118438720703
grab,V187,2b,(a) Agent-Patient,Bob was grabbed by Wendy,Wendy grabbed Bob,-27.22650909423828,-28.158157348632812,0.9316482543945312
greet,V237,2b,(a) Agent-Patient,Bob was greeted by Wendy,Wendy greeted Bob,-27.26724624633789,-29.11246109008789,1.84521484375
groom,V274,2a,(a) Agent-Patient,Bob was groomed by Wendy,Wendy groomed Bob,-32.554290771484375,-33.76433181762695,1.2100410461425781
guide,V298,2a,(a) Agent-Patient,Bob was guided by Wendy,Wendy guided Bob,-28.82184410095215,-29.992589950561523,1.170745849609375
hate,V391,2a,(c) Experiencer-Theme,Bob was hated by Wendy,Wendy hated Bob,-27.525733947753906,-30.683685302734375,3.1579513549804688
hear,V348,2b,(c) Experiencer-Theme,Bob was heard by Wendy,Wendy heard Bob,-26.58053207397461,-28.092693328857422,1.5121612548828125
hold,V188,2a,(a) Agent-Patient,Bob was held by Wendy,Wendy held Bob,-28.739604949951172,-29.00617218017578,0.2665672302246094
help,V300,2b,(a) Agent-Patient,Bob was helped by Wendy,Wendy helped Bob,-25.02423858642578,-28.070646286010742,3.046407699584961
hide,V189,2b,(a) Agent-Patient,Bob was hidden by Wendy,Wendy hid Bob,-33.982696533203125,-30.3865909576416,-3.5961055755615234
hit,V191,2b,(a) Agent-Patient,Bob was hit by Wendy,Wendy hit Bob,-25.14273452758789,-27.450319290161133,2.307584762573242
hoist,V159,2a,(a) Agent-Patient,Bob was hoisted by Wendy,Wendy hoisted Bob,-31.011215209960938,-31.66537094116211,0.6541557312011719
horrify,V323,2b,(b) Theme-Experiencer,Bob was horrified by Wendy,Wendy horrified Bob,-30.194276809692383,-29.702930450439453,-0.4913463592529297
hug,V257,2a,(a) Agent-Patient,Bob was hugged by Wendy,Wendy hugged Bob,-29.0642147064209,-31.312240600585938,2.248025894165039
hurt,V272,2a,(a) Agent-Patient,Bob was hurt by Wendy,Wendy hurt Bob,-29.249998092651367,-29.689603805541992,0.439605712890625
idolize,V372,2b,(c) Experiencer-Theme,Bob was idolized by Wendy,Wendy idolized Bob,-35.17354202270508,-36.499794006347656,1.3262519836425781
ignore,V349,2b,(c) Experiencer-Theme,Bob was ignored by Wendy,Wendy ignored Bob,-27.23068618774414,-28.91037368774414,1.6796875
impress,V324,2a,(b) Theme-Experiencer,Bob was impressed by Wendy,Wendy impressed Bob,-27.808238983154297,-27.32466697692871,-0.48357200622558594
infuriate,V325,2a,(b) Theme-Experiencer,Bob was infuriated by Wendy,Wendy infuriated Bob,-30.015460968017578,-32.082679748535156,2.067218780517578
inspect,V357,2b,(c) Experiencer-Theme,Bob was inspected by Wendy,Wendy inspected Bob,-31.84836196899414,-31.876140594482422,0.02777862548828125
instruct,V269,2b,(a) Agent-Patient,Bob was instructed by Wendy,Wendy instructed Bob,-27.016382217407227,-27.914627075195312,0.8982448577880859
insult,V242,2b,(a) Agent-Patient,Bob was insulted by Wendy,Wendy insulted Bob,-30.361835479736328,-31.654693603515625,1.2928581237792969
investigate,V358,2a,(c) Experiencer-Theme,Bob was investigated by Wendy,Wendy investigated Bob,-30.63943099975586,-29.294227600097656,-1.3452033996582031
irritate,V326,2b,(b) Theme-Experiencer,Bob was irritated by Wendy,Wendy irritated Bob,-31.727039337158203,-31.252477645874023,-0.4745616912841797
kick,V192,2a,(a) Agent-Patient,Bob was kicked by Wendy,Wendy kicked Bob,-27.749778747558594,-29.605777740478516,1.8559989929199219
kill,V278,2b,(a) Agent-Patient,Bob was killed by Wendy,Wendy killed Bob,-27.108644485473633,-27.218788146972656,0.11014366149902344
kiss,V204,2b,(a) Agent-Patient,Bob was kissed by Wendy,Wendy kissed Bob,-30.038501739501953,-32.42102813720703,2.382526397705078
knife,V282,2b,(a) Agent-Patient,Bob was knifed by Wendy,Wendy knifed Bob,-35.68891906738281,-37.291900634765625,1.6029815673828125
knock,V193,2b,(a) Agent-Patient,Bob was knocked by Wendy,Wendy knocked Bob,-27.884700775146484,-32.905250549316406,5.020549774169922
know,V373,2b,(c) Experiencer-Theme,Bob was known by Wendy,Wendy knew Bob,-24.256681442260742,-29.292142868041992,5.03546142578125
lead,V299,2b,(a) Agent-Patient,Bob was led by Wendy,Wendy led Bob,-26.391902923583984,-28.271358489990234,1.87945556640625
leave,V222,2a,(a) Agent-Patient,Bob was left by Wendy,Wendy left Bob,-29.218650817871094,-28.224456787109375,-0.9941940307617188
lick,V205,2a,(a) Agent-Patient,Bob was licked by Wendy,Wendy licked Bob,-32.13587951660156,-35.31859588623047,3.1827163696289062
lift,V160,2b,(a) Agent-Patient,Bob was lifted by Wendy,Wendy lifted Bob,-28.334598541259766,-30.058956146240234,1.7243576049804688
like,V374,2a,(c) Experiencer-Theme,Bob was liked by Wendy,Wendy liked Bob,-26.43372344970703,-29.062463760375977,2.6287403106689453
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy,Wendy listened to Bob,-26.79846954345703,-31.58928871154785,4.79081916809082
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy,Wendy loathed Bob,-32.065948486328125,-34.317222595214844,2.2512741088867188
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy,Wendy looked at Bob,-25.952774047851562,-30.93796730041504,4.985193252563477
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy,Wendy loved Bob,-26.4074649810791,-27.975841522216797,1.5683765411376953
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy,Wendy lowered Bob,-30.215126037597656,-32.09599304199219,1.8808670043945312
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy,Wendy married Bob,-25.268489837646484,-30.14783477783203,4.879344940185547
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy,Wendy met Bob,-25.529443740844727,-28.221858978271484,2.692415237426758
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy,Wendy missed Bob,-29.246967315673828,-29.869571685791016,0.6226043701171875
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy,Wendy mocked Bob,-27.782236099243164,-29.85606575012207,2.0738296508789062
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy,Wendy moved Bob,-27.655620574951172,-27.69632339477539,0.04070281982421875
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy,Wendy murdered Bob,-27.369701385498047,-27.869184494018555,0.4994831085205078
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy,Wendy noticed Bob,-27.29895782470703,-28.940876007080078,1.6419181823730469
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy,Wendy observed Bob,-28.043485641479492,-27.886873245239258,-0.15661239624023438
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy,Wendy overheard Bob,-30.438613891601562,-28.826690673828125,-1.6119232177734375
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy,Wendy patted Bob,-32.79713821411133,-37.71148681640625,4.914348602294922
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy,Wendy photographed Bob,-29.155616760253906,-28.77191925048828,-0.383697509765625
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy,Wendy pinched Bob,-34.587337493896484,-36.06363296508789,1.4762954711914062
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy,Wendy pleased Bob,-28.35760498046875,-29.439102172851562,1.0814971923828125
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy,Wendy poked Bob,-30.743980407714844,-34.45840835571289,3.714427947998047
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy,Wendy praised Bob,-26.909265518188477,-29.172618865966797,2.2633533477783203
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy,Wendy provoked Bob,-29.70653533935547,-29.47102165222168,-0.23551368713378906
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy,Wendy pulled Bob,-28.132335662841797,-29.50275421142578,1.3704185485839844
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy,Wendy punched Bob,-27.541805267333984,-31.221548080444336,3.6797428131103516
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy,Wendy punished Bob,-30.423980712890625,-30.97504997253418,0.5510692596435547
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy,Wendy pursued Bob,-29.1851749420166,-29.395263671875,0.21008872985839844
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy,Wendy pushed Bob,-27.733123779296875,-29.55290412902832,1.8197803497314453
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy,Wendy puzzled Bob,-31.646072387695312,-28.90365219116211,-2.742420196533203
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy,Wendy quarrelled with Bob,-38.78094482421875,-45.571964263916016,6.791019439697266
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy,Wendy raced Bob,-31.385177612304688,-32.113624572753906,0.7284469604492188
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy,Wendy raised Bob,-27.346410751342773,-27.062801361083984,-0.28360939025878906
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy,Wendy reassured Bob,-30.05044174194336,-31.710529327392578,1.6600875854492188
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy,Wendy recognized Bob,-26.565067291259766,-28.638534545898438,2.073467254638672
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy,Wendy recorded Bob,-28.386272430419922,-27.471965789794922,-0.914306640625
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy,Wendy remembered Bob,-25.322002410888672,-29.9031925201416,4.58119010925293
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy,Wendy removed Bob,-28.476713180541992,-28.472185134887695,-0.004528045654296875
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy,Wendy repulsed Bob,-34.341346740722656,-32.87049865722656,-1.4708480834960938
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy,Wendy rescued Bob,-29.409265518188477,-28.941524505615234,-0.4677410125732422
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy,Wendy resented Bob,-29.320701599121094,-34.23461151123047,4.913909912109375
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy,Wendy respected Bob,-28.324344635009766,-30.854196548461914,2.5298519134521484
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy,Wendy rewarded Bob,-28.585172653198242,-29.061016082763672,0.4758434295654297
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy,Wendy robbed Bob,-30.798397064208984,-30.26907730102539,-0.5293197631835938
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy,Wendy rolled Bob,-28.347702026367188,-32.25846862792969,3.9107666015625
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy,Wendy saddened Bob,-31.071691513061523,-30.002765655517578,-1.0689258575439453
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy,Wendy scared Bob,-28.674358367919922,-30.228145599365234,1.5537872314453125
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy,Wendy scolded Bob,-32.68754577636719,-33.64039611816406,0.952850341796875
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy,Wendy scratched Bob,-32.1146240234375,-30.52347755432129,-1.591146469116211
see,V351,2b,(c) Experiencer-Theme,Bob was seen by Wendy,Wendy saw Bob,-24.601255416870117,-27.817903518676758,3.2166481018066406
sense,V352,2a,(c) Experiencer-Theme,Bob was sensed by Wendy,Wendy sensed Bob,-31.61661148071289,-36.83905792236328,5.222446441650391
shadow,V292,2a,(a) Agent-Patient,Bob was shadowed by Wendy,Wendy shadowed Bob,-28.875293731689453,-31.72433853149414,2.8490447998046875
shake,V216,2a,(a) Agent-Patient,Bob was shaken by Wendy,Wendy shook Bob,-28.665748596191406,-29.55805778503418,0.8923091888427734
shock,V334,2a,(b) Theme-Experiencer,Bob was shocked by Wendy,Wendy shocked Bob,-27.413467407226562,-28.027925491333008,0.6144580841064453
shoot,V221,2a,(a) Agent-Patient,Bob was shot by Wendy,Wendy shot Bob,-27.004886627197266,-26.22899627685547,-0.7758903503417969
shove,V183,2b,(a) Agent-Patient,Bob was shoved by Wendy,Wendy shoved Bob,-30.39655303955078,-32.390586853027344,1.9940338134765625
sicken,V335,2b,(b) Theme-Experiencer,Bob was sickened by Wendy,Wendy sickened Bob,-32.364784240722656,-31.678274154663086,-0.6865100860595703
slay,V280,2b,(a) Agent-Patient,Bob was slain by Wendy,Wendy slayed Bob,-37.180450439453125,-31.048192977905273,-6.132257461547852
slap,V194,2a,(a) Agent-Patient,Bob was slapped by Wendy,Wendy slapped Bob,-30.88440704345703,-33.0259895324707,2.141582489013672
slide,V178,2a,(a) Agent-Patient,Bob was slid by Wendy,Wendy slid Bob,-33.968013763427734,-35.402347564697266,1.4343338012695312
smell,V353,2b,(c) Experiencer-Theme,Bob was smelt by Wendy,Wendy smelt Bob,-32.379730224609375,-36.92945861816406,4.5497283935546875
soak,V169,2a,(a) Agent-Patient,Bob was soaked by Wendy,Wendy soaked Bob,-31.673307418823242,-31.37818145751953,-0.29512596130371094
spy on,V364,2a,(c) Experiencer-Theme,Bob was spied on by Wendy,Wendy spied on Bob,-31.79364013671875,-34.817359924316406,3.0237197875976562
splash,V165,2a,(a) Agent-Patient,Bob was splashed by Wendy,Wendy splashed Bob,-33.90027618408203,-35.175750732421875,1.2754745483398438
splatter,V164,2b,(a) Agent-Patient,Bob was splattered by Wendy,Wendy splattered Bob,-34.562625885009766,-36.162391662597656,1.5997657775878906
speak to,V263,2a,(a) Agent-Patient,Bob was spoken to by Wendy,Wendy spoke to Bob,-25.734760284423828,-32.54023742675781,6.805477142333984
spot,V363,2b,(c) Experiencer-Theme,Bob was spotted by Wendy,Wendy spotted Bob,-27.07134246826172,-27.335010528564453,0.2636680603027344
spray,V166,2b,(a) Agent-Patient,Bob was sprayed by Wendy,Wendy sprayed Bob,-29.59427261352539,-32.144378662109375,2.5501060485839844
spin,V163,2a,(a) Agent-Patient,Bob was spun by Wendy,Wendy spun Bob,-32.85516357421875,-30.94629669189453,-1.9088668823242188
squabble with,V252,2a,(a) Agent-Patient,Bob was squabbled with by Wendy,Wendy squabbled with Bob,-42.07525634765625,-50.965736389160156,8.890480041503906
squash,V217,2b,(a) Agent-Patient,Bob was squashed by Wendy,Wendy squashed Bob,-33.748355865478516,-34.49114227294922,0.7427864074707031
squeeze,V218,2a,(a) Agent-Patient,Bob was squeezed by Wendy,Wendy squeezed Bob,-31.853126525878906,-33.24702835083008,1.3939018249511719
squirt,V167,2a,(a) Agent-Patient,Bob was squirted by Wendy,Wendy squirted Bob,-36.272705078125,-39.502220153808594,3.2295150756835938
squish,V219,2b,(a) Agent-Patient,Bob was squished by Wendy,Wendy squished Bob,-36.044166564941406,-37.52595901489258,1.4817924499511719
stab,V283,2b,(a) Agent-Patient,Bob was stabbed by Wendy,Wendy stabbed Bob,-30.01541519165039,-29.860057830810547,-0.15535736083984375
stare at,V369,2a,(c) Experiencer-Theme,Bob was stared at by Wendy,Wendy stared at Bob,-28.653064727783203,-32.3143196105957,3.6612548828125
startle,V336,2a,(b) Theme-Experiencer,Bob was startled by Wendy,Wendy startled Bob,-30.96364974975586,-29.64760971069336,-1.3160400390625
stop,V226,2b,(a) Agent-Patient,Bob was stopped by Wendy,Wendy stopped Bob,-29.305997848510742,-28.51732635498047,-0.7886714935302734
strangle,V284,2a,(a) Agent-Patient,Bob was strangled by Wendy,Wendy strangled Bob,-32.69624328613281,-30.11456298828125,-2.5816802978515625
stroke,V207,2a,(a) Agent-Patient,Bob was stroked by Wendy,Wendy stroked Bob,-33.324066162109375,-35.138309478759766,1.8142433166503906
stun,V337,2b,(b) Theme-Experiencer,Bob was stunned by Wendy,Wendy stunned Bob,-27.473899841308594,-27.800107955932617,0.32620811462402344
suffocate,V285,2b,(a) Agent-Patient,Bob was suffocated by Wendy,Wendy suffocated Bob,-33.689823150634766,-34.132015228271484,0.44219207763671875
support,V378,2b,(c) Experiencer-Theme,Bob was supported by Wendy,Wendy supported Bob,-26.504497528076172,-28.971176147460938,2.4666786193847656
surprise,V338,2a,(b) Theme-Experiencer,Bob was surprised by Wendy,Wendy surprised Bob,-26.355052947998047,-28.031845092773438,1.6767921447753906
tail,V293,2b,(a) Agent-Patient,Bob was tailed by Wendy,Wendy tailed Bob,-32.32539749145508,-35.04347229003906,2.7180747985839844
