Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
tear,V133,2b,(a) Agent-Patient,The paper was torn by Bob,Bob tore the paper,-31.547517776489258,-36.38523483276367,4.837717056274414
touch,V209,2b,(a) Agent-Patient,Wendy was touched by Bob,Bob touched Wendy,-30.830917358398438,-34.714019775390625,3.8831024169921875
track,V294,2b,(a) Agent-Patient,Wendy was tracked by Bob,Bob tracked Wendy,-29.454652786254883,-35.29912567138672,5.844472885131836
trail,V295,2a,(a) Agent-Patient,Wendy was trailed by Bob,Bob trailed Wendy,-31.299606323242188,-39.20805740356445,7.908451080322266
trap,V170,2a,(a) Agent-Patient,Wendy was trapped by Bob,Bob trapped Wendy,-30.982255935668945,-35.46939468383789,4.487138748168945
trip,V301,2b,(a) Agent-Patient,Wendy was tripped by Bob,Bob tripped Wendy,-34.4139404296875,-37.93910598754883,3.525165557861328
trust,V380,2b,(c) Experiencer-Theme,Wendy was trusted by Bob,Bob trusted Wendy,-31.26285171508789,-33.86488723754883,2.6020355224609375
twist,V012,2b,(a) Agent-Patient,The string was twisted by Bob,Bob twisted the string,-24.861289978027344,-37.13798522949219,12.276695251464844
type,V065,2b,(a) Agent-Patient,The article was typed by Bob,Bob typed the article,-24.975814819335938,-29.868946075439453,4.893131256103516
unbolt,V057,2b,(a) Agent-Patient,The door was unbolted by Bob,Bob unbolted the door,-49.563560485839844,-46.1519889831543,-3.411571502685547
understand,V381,2b,(c) Experiencer-Theme,Wendy was understood by Bob,Bob understood Wendy,-29.249282836914062,-34.223270416259766,4.973987579345703
undergo,V402,2a,(d) Other Passivizable,The ordeal was undergone by Bob,Bob underwent the ordeal,-32.179840087890625,-46.512306213378906,14.332466125488281
unlock,V058,2a,(a) Agent-Patient,The bike was unlocked by Bob,Bob unlocked the bike,-27.246360778808594,-35.07869338989258,7.832332611083984
untie,V211,2a,(a) Agent-Patient,Wendy was untied by Bob,Bob untied Wendy,-44.788604736328125,-47.300689697265625,2.5120849609375
unzip,V059,2b,(a) Agent-Patient,The jacket was unzipped by Bob,Bob unzipped the jacket,-40.769187927246094,-45.975440979003906,5.2062530517578125
upset,V343,2a,(b) Theme-Experiencer,Wendy was upset by Bob,Bob upset Wendy,-28.878055572509766,-31.707616806030273,2.829561233520508
varnish,V061,2b,(a) Agent-Patient,The table was varnished by Bob,Bob varnished the table,-34.811588287353516,-46.53907775878906,11.727489471435547
visit,V261,2a,(a) Agent-Patient,Wendy was visited by Bob,Bob visited Wendy,-25.7366943359375,-31.27504539489746,5.538351058959961
want,V399,2b,(c) Experiencer-Theme,The drink was wanted by Bob,Bob wanted the drink,-23.550657272338867,-32.93728256225586,9.386625289916992
warn,V270,2b,(a) Agent-Patient,Wendy was warned by Bob,Bob warned Wendy,-27.972299575805664,-33.11122512817383,5.138925552368164
abandon,V286,2a,(a) Agent-Patient,Bob was abandonned by Wendy,Wendy abandonned Bob,-42.19281768798828,-45.464012145996094,3.2711944580078125
accompany,V296,2a,(a) Agent-Patient,Bob was accompanied by Wendy,Wendy accompanied Bob,-31.29353141784668,-26.548290252685547,-4.745241165161133
admire,V346,2a,(c) Experiencer-Theme,Bob was admired by Wendy,Wendy admired Bob,-30.851037979125977,-29.52407455444336,-1.3269634246826172
adore,V347,2b,(c) Experiencer-Theme,Bob was adored by Wendy,Wendy adored Bob,-33.342777252197266,-32.631195068359375,-0.7115821838378906
advise,V268,2a,(a) Agent-Patient,Bob was advised by Wendy,Wendy advised Bob,-29.669485092163086,-27.165283203125,-2.504201889038086
aggravate,V302,2b,(b) Theme-Experiencer,Bob was aggravated by Wendy,Wendy aggravated Bob,-35.17112350463867,-33.88536834716797,-1.2857551574707031
agree with,V247,2b,(a) Agent-Patient,Bob was agreed with by Wendy,Wendy agreed with Bob,-29.087373733520508,-33.74139404296875,4.654020309448242
amaze,V303,2a,(b) Theme-Experiencer,Bob was amazed by Wendy,Wendy amazed Bob,-32.66948699951172,-28.828510284423828,-3.8409767150878906
amuse,V304,2b,(b) Theme-Experiencer,Bob was amused by Wendy,Wendy amused Bob,-33.201011657714844,-29.457157135009766,-3.743854522705078
anger,V305,2a,(b) Theme-Experiencer,Bob was angered by Wendy,Wendy angered Bob,-31.006446838378906,-30.25057601928711,-0.7558708190917969
annoy,V306,2b,(b) Theme-Experiencer,Bob was annoyed by Wendy,Wendy annoyed Bob,-33.441619873046875,-28.825515747070312,-4.6161041259765625
appluad,V220,2b,(a) Agent-Patient,Bob was appluaded by Wendy,Wendy appluaded Bob,-45.96576690673828,-43.58109664916992,-2.3846702575683594
appreciate,V370,2a,(c) Experiencer-Theme,Bob was appreciated by Wendy,Wendy appreciated Bob,-30.927215576171875,-29.836219787597656,-1.0909957885742188
argue with,V248,2a,(a) Agent-Patient,Bob was argued with by Wendy,Wendy argued with Bob,-31.465801239013672,-38.5252571105957,7.059455871582031
assassinate,V228,2b,(a) Agent-Patient,Bob was assassinated by Wendy,Wendy assassinated Bob,-33.268348693847656,-30.085399627685547,-3.1829490661621094
astonish,V307,2a,(b) Theme-Experiencer,Bob was astonished by Wendy,Wendy astonished Bob,-32.7740364074707,-29.79335594177246,-2.980680465698242
avoid,V223,2a,(a) Agent-Patient,Bob was avoided by Wendy,Wendy avoided Bob,-31.4466552734375,-33.795265197753906,2.3486099243164062
banish,V229,2b,(a) Agent-Patient,Bob was banished by Wendy,Wendy banished Bob,-34.615699768066406,-32.735504150390625,-1.8801956176757812
believe,V371,2a,(c) Experiencer-Theme,Bob was believed by Wendy,Wendy believed Bob,-29.234859466552734,-28.647319793701172,-0.5875396728515625
bite,V198,2a,(a) Agent-Patient,Bob was bitten by Wendy,Wendy bit Bob,-32.011138916015625,-33.89006805419922,1.8789291381835938
bother,V308,2a,(b) Theme-Experiencer,Bob was bothered by Wendy,Wendy bothered Bob,-34.249385833740234,-29.4111385345459,-4.838247299194336
call,V262,2a,(a) Agent-Patient,Bob was called by Wendy,Wendy called Bob,-26.366275787353516,-24.83335304260254,-1.5329227447509766
calm,V309,2b,(b) Theme-Experiencer,Bob was calmed by Wendy,Wendy calmed Bob,-36.00067138671875,-33.60966491699219,-2.3910064697265625
capture,V154,2b,(a) Agent-Patient,Bob was captured by Wendy,Wendy captured Bob,-30.971847534179688,-26.335100173950195,-4.636747360229492
carry,V179,2b,(a) Agent-Patient,Bob was carried by Wendy,Wendy carried Bob,-32.638118743896484,-27.611509323120117,-5.026609420776367
catch,V184,2b,(a) Agent-Patient,Bob was caught by Wendy,Wendy caught Bob,-33.2807731628418,-27.260726928710938,-6.020046234130859
chase,V289,2b,(a) Agent-Patient,Bob was chased by Wendy,Wendy chased Bob,-31.152671813964844,-28.837779998779297,-2.314891815185547
chat to,V265,2a,(a) Agent-Patient,Bob was chatted to by Wendy,Wendy chatted to Bob,-32.41725158691406,-35.9319953918457,3.5147438049316406
cheer up,V310,2a,(b) Theme-Experiencer,Bob was cheered up by Wendy,Wendy cheered up Bob,-38.069156646728516,-37.81927490234375,-0.24988174438476562
choose,V185,2a,(a) Agent-Patient,Bob was chosen by Wendy,Wendy chose Bob,-30.077587127685547,-28.6289005279541,-1.4486865997314453
claw,V199,2b,(a) Agent-Patient,Bob was clawed by Wendy,Wendy clawed Bob,-37.20934295654297,-36.46867370605469,-0.7406692504882812
clean,V173,2b,(a) Agent-Patient,Bob was cleaned by Wendy,Wendy cleaned Bob,-34.99043273925781,-31.52252197265625,-3.4679107666015625
comfort,V311,2a,(b) Theme-Experiencer,Bob was comforted by Wendy,Wendy comforted Bob,-33.96138381958008,-32.15182113647461,-1.8095626831054688
compliment,V233,2a,(a) Agent-Patient,Bob was complimented by Wendy,Wendy complimented Bob,-33.402679443359375,-32.38141632080078,-1.0212631225585938
congratulate,V234,2b,(a) Agent-Patient,Bob was congratulated by Wendy,Wendy congratulated Bob,-30.270137786865234,-32.117095947265625,1.8469581604003906
converse with,V266,2b,(a) Agent-Patient,Bob was conversed with by Wendy,Wendy conversed with Bob,-43.664466857910156,-48.32171630859375,4.657249450683594
cooperate with,V249,2b,(a) Agent-Patient,Bob was cooperated with by Wendy,Wendy cooperated with Bob,-34.85478591918945,-43.881935119628906,9.027149200439453
copy,V212,2a,(a) Agent-Patient,Bob was copied by Wendy,Wendy copied Bob,-32.104339599609375,-28.281211853027344,-3.8231277465820312
court,V253,2b,(a) Agent-Patient,Bob was courted by Wendy,Wendy courted Bob,-35.47550964355469,-34.806819915771484,-0.6686897277832031
cover,V168,2b,(a) Agent-Patient,Bob was covered by Wendy,Wendy covered Bob,-30.4453125,-30.403484344482422,-0.041828155517578125
criticize,V241,2a,(a) Agent-Patient,Bob was criticized by Wendy,Wendy criticized Bob,-28.896778106689453,-34.220951080322266,5.3241729736328125
crush,V157,2b,(a) Agent-Patient,Bob was crushed by Wendy,Wendy crushed Bob,-31.058494567871094,-29.775169372558594,-1.2833251953125
cuddle,V254,2a,(a) Agent-Patient,Bob was cuddled by Wendy,Wendy cuddled Bob,-41.922542572021484,-42.147735595703125,0.22519302368164062
cut,V210,2a,(a) Agent-Patient,Bob was cut by Wendy,Wendy cut Bob,-28.18895721435547,-29.930431365966797,1.7414741516113281
date,V255,2b,(a) Agent-Patient,Bob was dated by Wendy,Wendy dated Bob,-29.27180290222168,-31.353410720825195,2.0816078186035156
dazzle,V312,2b,(b) Theme-Experiencer,Bob was dazzled by Wendy,Wendy dazzled Bob,-37.62982177734375,-35.44206619262695,-2.187755584716797
depress,V313,2a,(b) Theme-Experiencer,Bob was depressed by Wendy,Wendy depressed Bob,-33.025665283203125,-30.955501556396484,-2.0701637268066406
desert,V287,2b,(a) Agent-Patient,Bob was deserted by Wendy,Wendy deserted Bob,-33.57554244995117,-32.06967544555664,-1.5058670043945312
despise,V383,2a,(c) Experiencer-Theme,Bob was despised by Wendy,Wendy despised Bob,-32.584312438964844,-32.81935501098633,0.23504257202148438
detest,V384,2b,(c) Experiencer-Theme,Bob was detested by Wendy,Wendy detested Bob,-39.244232177734375,-38.66051483154297,-0.5837173461914062
disagree with,V250,2a,(a) Agent-Patient,Bob was disagreed with by Wendy,Wendy disagreed with Bob,-31.872188568115234,-38.179840087890625,6.307651519775391
discover,V354,2a,(c) Experiencer-Theme,Bob was discovered by Wendy,Wendy discovered Bob,-31.285064697265625,-23.902671813964844,-7.382392883300781
disgust,V314,2a,(b) Theme-Experiencer,Bob was disgusted by Wendy,Wendy disgusted Bob,-35.23965072631836,-31.351266860961914,-3.8883838653564453
dislike,V385,2a,(c) Experiencer-Theme,Bob was disliked by Wendy,Wendy disliked Bob,-32.33612823486328,-32.48439407348633,0.14826583862304688
dispatch,V275,2a,(a) Agent-Patient,Bob was dispatched by Wendy,Wendy dispatched Bob,-31.950712203979492,-29.620683670043945,-2.330028533935547
distract,V315,2b,(b) Theme-Experiencer,Bob was distracted by Wendy,Wendy distracted Bob,-36.10292053222656,-29.027576446533203,-7.075344085693359
distrust,V386,2b,(c) Experiencer-Theme,Bob was distrusted by Wendy,Wendy distrusted Bob,-40.258323669433594,-41.937774658203125,1.6794509887695312
disturb,V316,2a,(b) Theme-Experiencer,Bob was disturbed by Wendy,Wendy disturbed Bob,-34.24552536010742,-28.37366485595703,-5.871860504150391
divorce,V232,2b,(a) Agent-Patient,Bob was divorced by Wendy,Wendy divorced Bob,-30.292348861694336,-31.71715545654297,1.4248065948486328
dodge,V224,2b,(a) Agent-Patient,Bob was dodged by Wendy,Wendy dodged Bob,-33.72804260253906,-36.96742248535156,3.2393798828125
drag,V180,2a,(a) Agent-Patient,Bob was dragged by Wendy,Wendy dragged Bob,-31.653135299682617,-30.888994216918945,-0.7641410827636719
dread,V387,2a,(c) Experiencer-Theme,Bob was dreaded by Wendy,Wendy dreaded Bob,-33.031517028808594,-35.0736083984375,2.0420913696289062
dress,V273,2b,(a) Agent-Patient,Bob was dressed by Wendy,Wendy dressed Bob,-32.48350524902344,-32.36802673339844,-0.115478515625
drop,V158,2b,(a) Agent-Patient,Bob was dropped by Wendy,Wendy dropped Bob,-27.873600006103516,-28.37065315246582,0.4970531463623047
drown,V281,2a,(a) Agent-Patient,Bob was drowned by Wendy,Wendy drowned Bob,-33.62937927246094,-32.309242248535156,-1.3201370239257812
eat,V156,2a,(a) Agent-Patient,Bob was eaten by Wendy,Wendy ate Bob,-31.36153793334961,-31.463802337646484,0.102264404296875
eliminate,V276,2b,(a) Agent-Patient,Bob was eliminated by Wendy,Wendy eliminated Bob,-31.727882385253906,-33.4931755065918,1.7652931213378906
elude,V225,2a,(a) Agent-Patient,Bob was eluded by Wendy,Wendy eluded Bob,-34.108154296875,-35.11277770996094,1.0046234130859375
embarass,V317,2b,(b) Theme-Experiencer,Bob was embarassed by Wendy,Wendy embarassed Bob,-44.33646774291992,-43.00188064575195,-1.3345870971679688
embrace,V256,2b,(a) Agent-Patient,Bob was embraced by Wendy,Wendy embraced Bob,-29.948101043701172,-34.02679443359375,4.078693389892578
encourage,V318,2a,(b) Theme-Experiencer,Bob was encouraged by Wendy,Wendy encouraged Bob,-30.737525939941406,-28.710784912109375,-2.0267410278320312
enrage,V319,2b,(b) Theme-Experiencer,Bob was enraged by Wendy,Wendy enraged Bob,-33.04051208496094,-31.242294311523438,-1.7982177734375
entertain,V320,2a,(b) Theme-Experiencer,Bob was entertained by Wendy,Wendy entertained Bob,-31.942455291748047,-31.666824340820312,-0.2756309509277344
envy,V388,2a,(c) Experiencer-Theme,Bob was envied by Wendy,Wendy envied Bob,-38.45149230957031,-37.13808822631836,-1.3134040832519531
escort,V297,2b,(a) Agent-Patient,Bob was escorted by Wendy,Wendy escorted Bob,-34.05517578125,-32.41593933105469,-1.6392364501953125
examine,V355,2b,(c) Experiencer-Theme,Bob was examined by Wendy,Wendy examined Bob,-32.158851623535156,-28.86592674255371,-3.2929248809814453
excuse,V235,2a,(a) Agent-Patient,Bob was excused by Wendy,Wendy excused Bob,-35.118038177490234,-39.68148422241211,4.563446044921875
execute,V277,2a,(a) Agent-Patient,Bob was executed by Wendy,Wendy executed Bob,-33.64714050292969,-29.127880096435547,-4.519260406494141
expel,V172,2a,(a) Agent-Patient,Bob was expelled by Wendy,Wendy expelled Bob,-32.370914459228516,-32.71659851074219,0.3456840515136719
fascinate,V321,2b,(b) Theme-Experiencer,Bob was fascinated by Wendy,Wendy fascinated Bob,-33.53812789916992,-30.11992645263672,-3.418201446533203
fear,V389,2b,(c) Experiencer-Theme,Bob was feared by Wendy,Wendy feared Bob,-32.05290603637695,-31.727725982666016,-0.3251800537109375
feed,V271,2b,(a) Agent-Patient,Bob was fed by Wendy,Wendy fed Bob,-31.201416015625,-30.6055850982666,-0.5958309173583984
film,V213,2b,(a) Agent-Patient,Bob was filmed by Wendy,Wendy filmed Bob,-32.14814758300781,-25.81519889831543,-6.332948684692383
fit,V446,2a,(e) Non-Passivizable,Bob was fitted by the jeans,The jeans fitted Bob,-39.39198303222656,-31.91982650756836,-7.472156524658203
fit,V446,2b,(e) Non-Passivizable,Bob was fitted by the jeans,The jeans fitted Bob,-39.39198303222656,-31.91982650756836,-7.472156524658203
follow,V290,2a,(a) Agent-Patient,Bob was followed by Wendy,Wendy followed Bob,-30.170185089111328,-25.419662475585938,-4.750522613525391
forgive,V236,2a,(a) Agent-Patient,Bob was forgiven by Wendy,Wendy forgave Bob,-46.63678741455078,-32.23439025878906,-14.402397155761719
forget,V390,2b,(c) Experiencer-Theme,Bob was forgotten by Wendy,Wendy forgot Bob,-34.499725341796875,-31.083837509155273,-3.4158878326416016
fight,V259,2b,(a) Agent-Patient,Bob was fought by Wendy,Wendy fought Bob,-31.166545867919922,-31.47877311706543,0.3122272491455078
find,V186,2b,(a) Agent-Patient,Bob was found by Wendy,Wendy found Bob,-32.03883743286133,-24.88007354736328,-7.158763885498047
frighten,V322,2a,(b) Theme-Experiencer,Bob was frightened by Wendy,Wendy frightened Bob,-33.397377014160156,-32.459869384765625,-0.9375076293945312
gaze at,V366,2b,(c) Experiencer-Theme,Bob was gazed at by Wendy,Wendy gazed at Bob,-36.080352783203125,-39.573463439941406,3.4931106567382812
glimpse,V356,2a,(c) Experiencer-Theme,Bob was glimpsed by Wendy,Wendy glimpsed Bob,-37.130828857421875,-35.83699035644531,-1.2938385009765625
gossip,V267,2a,(a) Agent-Patient,Bob was gossiped with by Wendy,Wendy gossiped with Bob,-48.685401916503906,-53.545860290527344,4.8604583740234375
grab,V187,2b,(a) Agent-Patient,Bob was grabbed by Wendy,Wendy grabbed Bob,-32.544212341308594,-31.989412307739258,-0.5548000335693359
greet,V237,2b,(a) Agent-Patient,Bob was greeted by Wendy,Wendy greeted Bob,-30.7246036529541,-27.94235610961914,-2.782247543334961
groom,V274,2a,(a) Agent-Patient,Bob was groomed by Wendy,Wendy groomed Bob,-35.5797119140625,-34.07094192504883,-1.5087699890136719
guide,V298,2a,(a) Agent-Patient,Bob was guided by Wendy,Wendy guided Bob,-31.623741149902344,-29.76827621459961,-1.8554649353027344
hate,V391,2a,(c) Experiencer-Theme,Bob was hated by Wendy,Wendy hated Bob,-30.20752716064453,-29.75904655456543,-0.44848060607910156
hear,V348,2b,(c) Experiencer-Theme,Bob was heard by Wendy,Wendy heard Bob,-28.167699813842773,-26.02921485900879,-2.1384849548339844
hold,V188,2a,(a) Agent-Patient,Bob was held by Wendy,Wendy held Bob,-33.72306442260742,-26.67342758178711,-7.0496368408203125
help,V300,2b,(a) Agent-Patient,Bob was helped by Wendy,Wendy helped Bob,-27.94628143310547,-27.707962036132812,-0.23831939697265625
hide,V189,2b,(a) Agent-Patient,Bob was hidden by Wendy,Wendy hid Bob,-35.0644416809082,-32.27201461791992,-2.7924270629882812
hit,V191,2b,(a) Agent-Patient,Bob was hit by Wendy,Wendy hit Bob,-27.287521362304688,-26.89179039001465,-0.39573097229003906
hoist,V159,2a,(a) Agent-Patient,Bob was hoisted by Wendy,Wendy hoisted Bob,-34.98722457885742,-35.32304382324219,0.3358192443847656
horrify,V323,2b,(b) Theme-Experiencer,Bob was horrified by Wendy,Wendy horrified Bob,-33.15536880493164,-31.315040588378906,-1.8403282165527344
hug,V257,2a,(a) Agent-Patient,Bob was hugged by Wendy,Wendy hugged Bob,-30.973976135253906,-31.61704444885254,0.6430683135986328
hurt,V272,2a,(a) Agent-Patient,Bob was hurt by Wendy,Wendy hurt Bob,-32.4862174987793,-31.145431518554688,-1.3407859802246094
idolize,V372,2b,(c) Experiencer-Theme,Bob was idolized by Wendy,Wendy idolized Bob,-38.725311279296875,-39.083168029785156,0.35785675048828125
ignore,V349,2b,(c) Experiencer-Theme,Bob was ignored by Wendy,Wendy ignored Bob,-31.43732452392578,-29.34845733642578,-2.0888671875
impress,V324,2a,(b) Theme-Experiencer,Bob was impressed by Wendy,Wendy impressed Bob,-31.710372924804688,-27.58232879638672,-4.128044128417969
infuriate,V325,2a,(b) Theme-Experiencer,Bob was infuriated by Wendy,Wendy infuriated Bob,-31.790069580078125,-31.417573928833008,-0.3724956512451172
inspect,V357,2b,(c) Experiencer-Theme,Bob was inspected by Wendy,Wendy inspected Bob,-34.54308319091797,-29.654247283935547,-4.888835906982422
instruct,V269,2b,(a) Agent-Patient,Bob was instructed by Wendy,Wendy instructed Bob,-32.112525939941406,-29.975021362304688,-2.1375045776367188
insult,V242,2b,(a) Agent-Patient,Bob was insulted by Wendy,Wendy insulted Bob,-30.998493194580078,-31.790340423583984,0.7918472290039062
investigate,V358,2a,(c) Experiencer-Theme,Bob was investigated by Wendy,Wendy investigated Bob,-31.75328826904297,-27.001068115234375,-4.752220153808594
irritate,V326,2b,(b) Theme-Experiencer,Bob was irritated by Wendy,Wendy irritated Bob,-33.389373779296875,-31.191402435302734,-2.1979713439941406
kick,V192,2a,(a) Agent-Patient,Bob was kicked by Wendy,Wendy kicked Bob,-29.258817672729492,-29.610986709594727,0.3521690368652344
kill,V278,2b,(a) Agent-Patient,Bob was killed by Wendy,Wendy killed Bob,-28.113731384277344,-26.96195411682129,-1.1517772674560547
kiss,V204,2b,(a) Agent-Patient,Bob was kissed by Wendy,Wendy kissed Bob,-33.598846435546875,-34.839481353759766,1.2406349182128906
knife,V282,2b,(a) Agent-Patient,Bob was knifed by Wendy,Wendy knifed Bob,-40.29375457763672,-41.25659942626953,0.9628448486328125
knock,V193,2b,(a) Agent-Patient,Bob was knocked by Wendy,Wendy knocked Bob,-31.28947639465332,-31.93677520751953,0.6472988128662109
know,V373,2b,(c) Experiencer-Theme,Bob was known by Wendy,Wendy knew Bob,-28.409168243408203,-27.27048110961914,-1.1386871337890625
lead,V299,2b,(a) Agent-Patient,Bob was led by Wendy,Wendy led Bob,-31.738662719726562,-24.6433048248291,-7.095357894897461
leave,V222,2a,(a) Agent-Patient,Bob was left by Wendy,Wendy left Bob,-32.36227798461914,-27.99567985534668,-4.366598129272461
lick,V205,2a,(a) Agent-Patient,Bob was licked by Wendy,Wendy licked Bob,-38.127891540527344,-36.01396560668945,-2.1139259338378906
lift,V160,2b,(a) Agent-Patient,Bob was lifted by Wendy,Wendy lifted Bob,-30.919601440429688,-29.79536247253418,-1.1242389678955078
like,V374,2a,(c) Experiencer-Theme,Bob was liked by Wendy,Wendy liked Bob,-29.59381675720215,-27.784467697143555,-1.8093490600585938
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy,Wendy listened to Bob,-30.211009979248047,-28.464994430541992,-1.7460155487060547
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy,Wendy loathed Bob,-34.4598503112793,-34.47917556762695,0.01932525634765625
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy,Wendy looked at Bob,-29.991504669189453,-31.75330352783203,1.7617988586425781
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy,Wendy loved Bob,-28.227214813232422,-28.175518035888672,-0.05169677734375
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy,Wendy lowered Bob,-33.04059600830078,-30.630199432373047,-2.4103965759277344
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy,Wendy married Bob,-27.46908187866211,-29.94103240966797,2.4719505310058594
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy,Wendy met Bob,-32.3878173828125,-25.854543685913086,-6.533273696899414
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy,Wendy missed Bob,-31.455833435058594,-32.52473831176758,1.0689048767089844
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy,Wendy mocked Bob,-29.791038513183594,-29.754554748535156,-0.0364837646484375
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy,Wendy moved Bob,-28.744735717773438,-27.36911392211914,-1.3756217956542969
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy,Wendy murdered Bob,-31.126689910888672,-28.318218231201172,-2.8084716796875
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy,Wendy noticed Bob,-32.341495513916016,-26.66929054260254,-5.672204971313477
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy,Wendy observed Bob,-31.409671783447266,-30.180580139160156,-1.2290916442871094
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy,Wendy overheard Bob,-33.623592376708984,-29.64307975769043,-3.9805126190185547
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy,Wendy patted Bob,-36.622283935546875,-39.31253433227539,2.6902503967285156
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy,Wendy photographed Bob,-33.146915435791016,-26.117996215820312,-7.028919219970703
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy,Wendy pinched Bob,-40.21086502075195,-38.72432327270508,-1.486541748046875
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy,Wendy pleased Bob,-32.53917694091797,-28.494136810302734,-4.045040130615234
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy,Wendy poked Bob,-35.501461029052734,-33.43629837036133,-2.0651626586914062
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy,Wendy praised Bob,-28.097900390625,-29.91576385498047,1.8178634643554688
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy,Wendy provoked Bob,-32.222877502441406,-33.26018142700195,1.0373039245605469
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy,Wendy pulled Bob,-30.190040588378906,-30.409231185913086,0.2191905975341797
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy,Wendy punched Bob,-30.885791778564453,-35.35637283325195,4.4705810546875
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy,Wendy punished Bob,-32.6368408203125,-30.757858276367188,-1.8789825439453125
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy,Wendy pursued Bob,-32.07546615600586,-30.044981002807617,-2.030485153198242
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy,Wendy pushed Bob,-29.644676208496094,-28.1195125579834,-1.5251636505126953
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy,Wendy puzzled Bob,-34.5046501159668,-29.97716522216797,-4.527484893798828
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy,Wendy quarrelled with Bob,-43.09865188598633,-54.713043212890625,11.614391326904297
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy,Wendy raced Bob,-34.82229232788086,-30.11919593811035,-4.703096389770508
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy,Wendy raised Bob,-29.586246490478516,-26.061397552490234,-3.5248489379882812
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy,Wendy reassured Bob,-32.9635009765625,-32.462615966796875,-0.500885009765625
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy,Wendy recognized Bob,-31.196144104003906,-27.155010223388672,-4.041133880615234
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy,Wendy recorded Bob,-31.201030731201172,-23.50160789489746,-7.699422836303711
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy,Wendy remembered Bob,-29.635791778564453,-30.416364669799805,0.7805728912353516
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy,Wendy removed Bob,-29.613513946533203,-27.50719451904297,-2.1063194274902344
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy,Wendy repulsed Bob,-37.663124084472656,-35.58651351928711,-2.076610565185547
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy,Wendy rescued Bob,-31.079452514648438,-28.138822555541992,-2.9406299591064453
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy,Wendy resented Bob,-34.01383972167969,-33.14335250854492,-0.8704872131347656
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy,Wendy respected Bob,-30.78241729736328,-30.497554779052734,-0.2848625183105469
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy,Wendy rewarded Bob,-30.192584991455078,-31.007104873657227,0.8145198822021484
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy,Wendy robbed Bob,-34.99355697631836,-29.743953704833984,-5.249603271484375
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy,Wendy rolled Bob,-31.145038604736328,-30.73646354675293,-0.40857505798339844
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy,Wendy saddened Bob,-34.71400451660156,-32.588478088378906,-2.1255264282226562
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy,Wendy scared Bob,-32.203758239746094,-30.00790023803711,-2.1958580017089844
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy,Wendy scolded Bob,-33.57188415527344,-32.83033752441406,-0.741546630859375
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy,Wendy scratched Bob,-33.80055236816406,-32.7368049621582,-1.0637474060058594
