Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
tell off,V246,2a,(a) Agent-Patient,Wendy was told off by Bob.,Bob told off Wendy.,-36.842994689941406,-39.779197692871094,2.9362030029296875
tell,V092,2b,(a) Agent-Patient,The joke was told by Bob.,Bob told the joke.,-21.695362091064453,-32.388694763183594,10.69333267211914
tolerate,V379,2b,(c) Experiencer-Theme,Wendy was tolerated by Bob.,Bob tolerated Wendy.,-30.38639259338379,-40.188072204589844,9.801679611206055
take,V025,2a,(a) Agent-Patient,The jewelry was taken by Bob.,Bob took the jewelry.,-26.18648910522461,-35.532188415527344,9.345699310302734
tear,V133,2b,(a) Agent-Patient,The paper was torn by Bob.,Bob tore the paper.,-27.575237274169922,-50.998329162597656,23.423091888427734
touch,V209,2b,(a) Agent-Patient,Wendy was touched by Bob.,Bob touched Wendy.,-25.569835662841797,-36.69489288330078,11.125057220458984
track,V294,2b,(a) Agent-Patient,Wendy was tracked by Bob.,Bob tracked Wendy.,-30.143810272216797,-36.813377380371094,6.669567108154297
trail,V295,2a,(a) Agent-Patient,Wendy was trailed by Bob.,Bob trailed Wendy.,-29.502986907958984,-37.24095916748047,7.737972259521484
trap,V170,2a,(a) Agent-Patient,Wendy was trapped by Bob.,Bob trapped Wendy.,-28.534013748168945,-37.21797561645508,8.683961868286133
trip,V301,2b,(a) Agent-Patient,Wendy was tripped by Bob.,Bob tripped Wendy.,-33.43354415893555,-39.83442306518555,6.40087890625
trust,V380,2b,(c) Experiencer-Theme,Wendy was trusted by Bob.,Bob trusted Wendy.,-24.10466194152832,-36.20680236816406,12.102140426635742
twist,V012,2b,(a) Agent-Patient,The string was twisted by Bob.,Bob twisted the string.,-25.155738830566406,-38.24507141113281,13.089332580566406
type,V065,2b,(a) Agent-Patient,The article was typed by Bob.,Bob typed the article.,-27.132192611694336,-32.914085388183594,5.781892776489258
unbolt,V057,2b,(a) Agent-Patient,The door was unbolted by Bob.,Bob unbolted the door.,-31.976940155029297,-48.40167999267578,16.424739837646484
understand,V381,2b,(c) Experiencer-Theme,Wendy was understood by Bob.,Bob understood Wendy.,-25.821632385253906,-38.3609733581543,12.53934097290039
undergo,V402,2a,(d) Other Passivizable,The ordeal was undergone by Bob.,Bob underwent the ordeal.,-28.118648529052734,-40.17097091674805,12.052322387695312
unlock,V058,2a,(a) Agent-Patient,The bike was unlocked by Bob.,Bob unlocked the bike.,-27.715900421142578,-38.201683044433594,10.485782623291016
untie,V211,2a,(a) Agent-Patient,Wendy was untied by Bob.,Bob untied Wendy.,-27.789382934570312,-40.83230972290039,13.042926788330078
unzip,V059,2b,(a) Agent-Patient,The jacket was unzipped by Bob.,Bob unzipped the jacket.,-32.74152755737305,-42.49098587036133,9.749458312988281
upset,V343,2a,(b) Theme-Experiencer,Wendy was upset by Bob.,Bob upset Wendy.,-24.777042388916016,-35.190696716308594,10.413654327392578
varnish,V061,2b,(a) Agent-Patient,The table was varnished by Bob.,Bob varnished the table.,-52.11181640625,-45.69810104370117,-6.413715362548828
visit,V261,2a,(a) Agent-Patient,Wendy was visited by Bob.,Bob visited Wendy.,-27.514862060546875,-34.19129943847656,6.6764373779296875
want,V399,2b,(c) Experiencer-Theme,The drink was wanted by Bob.,Bob wanted the drink.,-26.357803344726562,-37.79352569580078,11.435722351074219
warn,V270,2b,(a) Agent-Patient,Wendy was warned by Bob.,Bob warned Wendy.,-28.02982521057129,-36.17342758178711,8.14360237121582
abandon,V286,2a,(a) Agent-Patient,Bob was abandonned by Wendy.,Wendy abandonned Bob.,-50.940818786621094,-46.025272369384766,-4.915546417236328
accompany,V296,2a,(a) Agent-Patient,Bob was accompanied by Wendy.,Wendy accompanied Bob.,-37.741390228271484,-28.538305282592773,-9.203084945678711
admire,V346,2a,(c) Experiencer-Theme,Bob was admired by Wendy.,Wendy admired Bob.,-35.2514762878418,-31.087623596191406,-4.163852691650391
adore,V347,2b,(c) Experiencer-Theme,Bob was adored by Wendy.,Wendy adored Bob.,-39.84906005859375,-30.740642547607422,-9.108417510986328
advise,V268,2a,(a) Agent-Patient,Bob was advised by Wendy.,Wendy advised Bob.,-34.8536376953125,-29.544401168823242,-5.309236526489258
aggravate,V302,2b,(b) Theme-Experiencer,Bob was aggravated by Wendy.,Wendy aggravated Bob.,-44.83388137817383,-34.630462646484375,-10.203418731689453
agree with,V247,2b,(a) Agent-Patient,Bob was agreed with by Wendy.,Wendy agreed with Bob.,-31.896961212158203,-41.06430435180664,9.167343139648438
amaze,V303,2a,(b) Theme-Experiencer,Bob was amazed by Wendy.,Wendy amazed Bob.,-39.347618103027344,-29.60342788696289,-9.744190216064453
amuse,V304,2b,(b) Theme-Experiencer,Bob was amused by Wendy.,Wendy amused Bob.,-37.07252502441406,-29.696199417114258,-7.376325607299805
anger,V305,2a,(b) Theme-Experiencer,Bob was angered by Wendy.,Wendy angered Bob.,-38.146846771240234,-31.388858795166016,-6.757987976074219
annoy,V306,2b,(b) Theme-Experiencer,Bob was annoyed by Wendy.,Wendy annoyed Bob.,-35.946380615234375,-28.64653968811035,-7.299840927124023
appluad,V220,2b,(a) Agent-Patient,Bob was appluaded by Wendy.,Wendy appluaded Bob.,-66.86116027832031,-57.23131561279297,-9.629844665527344
appreciate,V370,2a,(c) Experiencer-Theme,Bob was appreciated by Wendy.,Wendy appreciated Bob.,-35.465206146240234,-29.59019660949707,-5.875009536743164
argue with,V248,2a,(a) Agent-Patient,Bob was argued with by Wendy.,Wendy argued with Bob.,-32.39388656616211,-39.34663391113281,6.952747344970703
assassinate,V228,2b,(a) Agent-Patient,Bob was assassinated by Wendy.,Wendy assassinated Bob.,-38.00447082519531,-31.322261810302734,-6.682209014892578
astonish,V307,2a,(b) Theme-Experiencer,Bob was astonished by Wendy.,Wendy astonished Bob.,-38.72934341430664,-31.852500915527344,-6.876842498779297
avoid,V223,2a,(a) Agent-Patient,Bob was avoided by Wendy.,Wendy avoided Bob.,-36.54620361328125,-32.5347785949707,-4.011425018310547
banish,V229,2b,(a) Agent-Patient,Bob was banished by Wendy.,Wendy banished Bob.,-37.29055404663086,-29.303630828857422,-7.9869232177734375
believe,V371,2a,(c) Experiencer-Theme,Bob was believed by Wendy.,Wendy believed Bob.,-34.83173751831055,-34.63093566894531,-0.20080184936523438
bite,V198,2a,(a) Agent-Patient,Bob was bitten by Wendy.,Wendy bit Bob.,-35.74180603027344,-27.82902717590332,-7.912778854370117
bother,V308,2a,(b) Theme-Experiencer,Bob was bothered by Wendy.,Wendy bothered Bob.,-38.39185333251953,-31.391162872314453,-7.000690460205078
call,V262,2a,(a) Agent-Patient,Bob was called by Wendy.,Wendy called Bob.,-29.09886932373047,-25.05089569091797,-4.0479736328125
calm,V309,2b,(b) Theme-Experiencer,Bob was calmed by Wendy.,Wendy calmed Bob.,-45.94679641723633,-33.595096588134766,-12.351699829101562
capture,V154,2b,(a) Agent-Patient,Bob was captured by Wendy.,Wendy captured Bob.,-34.32013702392578,-28.569351196289062,-5.750785827636719
carry,V179,2b,(a) Agent-Patient,Bob was carried by Wendy.,Wendy carried Bob.,-31.660085678100586,-31.899635314941406,0.2395496368408203
catch,V184,2b,(a) Agent-Patient,Bob was caught by Wendy.,Wendy caught Bob.,-34.380516052246094,-30.74827003479004,-3.6322460174560547
chase,V289,2b,(a) Agent-Patient,Bob was chased by Wendy.,Wendy chased Bob.,-34.08112335205078,-29.820499420166016,-4.260623931884766
chat to,V265,2a,(a) Agent-Patient,Bob was chatted to by Wendy.,Wendy chatted to Bob.,-32.30424118041992,-33.01628494262695,0.7120437622070312
cheer up,V310,2a,(b) Theme-Experiencer,Bob was cheered up by Wendy.,Wendy cheered up Bob.,-41.525596618652344,-34.22838592529297,-7.297210693359375
choose,V185,2a,(a) Agent-Patient,Bob was chosen by Wendy.,Wendy chose Bob.,-31.700443267822266,-25.827693939208984,-5.872749328613281
claw,V199,2b,(a) Agent-Patient,Bob was clawed by Wendy.,Wendy clawed Bob.,-39.44104766845703,-35.04003143310547,-4.4010162353515625
clean,V173,2b,(a) Agent-Patient,Bob was cleaned by Wendy.,Wendy cleaned Bob.,-37.5009651184082,-32.15559005737305,-5.345375061035156
comfort,V311,2a,(b) Theme-Experiencer,Bob was comforted by Wendy.,Wendy comforted Bob.,-35.12192153930664,-29.860074996948242,-5.261846542358398
compliment,V233,2a,(a) Agent-Patient,Bob was complimented by Wendy.,Wendy complimented Bob.,-33.14776611328125,-31.657005310058594,-1.4907608032226562
congratulate,V234,2b,(a) Agent-Patient,Bob was congratulated by Wendy.,Wendy congratulated Bob.,-38.87871170043945,-30.643278121948242,-8.235433578491211
converse with,V266,2b,(a) Agent-Patient,Bob was conversed with by Wendy.,Wendy conversed with Bob.,-37.68511962890625,-43.076507568359375,5.391387939453125
cooperate with,V249,2b,(a) Agent-Patient,Bob was cooperated with by Wendy.,Wendy cooperated with Bob.,-34.887840270996094,-40.94390869140625,6.056068420410156
copy,V212,2a,(a) Agent-Patient,Bob was copied by Wendy.,Wendy copied Bob.,-36.89318084716797,-29.20319366455078,-7.6899871826171875
court,V253,2b,(a) Agent-Patient,Bob was courted by Wendy.,Wendy courted Bob.,-37.867618560791016,-30.152671813964844,-7.714946746826172
cover,V168,2b,(a) Agent-Patient,Bob was covered by Wendy.,Wendy covered Bob.,-36.437530517578125,-27.939558029174805,-8.49797248840332
criticize,V241,2a,(a) Agent-Patient,Bob was criticized by Wendy.,Wendy criticized Bob.,-35.54481887817383,-32.49164581298828,-3.053173065185547
crush,V157,2b,(a) Agent-Patient,Bob was crushed by Wendy.,Wendy crushed Bob.,-35.97157287597656,-29.67477035522461,-6.296802520751953
cuddle,V254,2a,(a) Agent-Patient,Bob was cuddled by Wendy.,Wendy cuddled Bob.,-39.46466827392578,-34.126853942871094,-5.3378143310546875
cut,V210,2a,(a) Agent-Patient,Bob was cut by Wendy.,Wendy cut Bob.,-32.71249008178711,-27.24626922607422,-5.466220855712891
date,V255,2b,(a) Agent-Patient,Bob was dated by Wendy.,Wendy dated Bob.,-32.77689743041992,-32.16443634033203,-0.6124610900878906
dazzle,V312,2b,(b) Theme-Experiencer,Bob was dazzled by Wendy.,Wendy dazzled Bob.,-37.54924774169922,-32.54954528808594,-4.999702453613281
depress,V313,2a,(b) Theme-Experiencer,Bob was depressed by Wendy.,Wendy depressed Bob.,-41.752685546875,-31.766338348388672,-9.986347198486328
desert,V287,2b,(a) Agent-Patient,Bob was deserted by Wendy.,Wendy deserted Bob.,-38.76121520996094,-31.126686096191406,-7.634529113769531
despise,V383,2a,(c) Experiencer-Theme,Bob was despised by Wendy.,Wendy despised Bob.,-39.401527404785156,-29.958932876586914,-9.442594528198242
detest,V384,2b,(c) Experiencer-Theme,Bob was detested by Wendy.,Wendy detested Bob.,-37.3752326965332,-33.63175964355469,-3.7434730529785156
disagree with,V250,2a,(a) Agent-Patient,Bob was disagreed with by Wendy.,Wendy disagreed with Bob.,-34.18619155883789,-35.0438117980957,0.8576202392578125
discover,V354,2a,(c) Experiencer-Theme,Bob was discovered by Wendy.,Wendy discovered Bob.,-34.34431076049805,-26.971847534179688,-7.372463226318359
disgust,V314,2a,(b) Theme-Experiencer,Bob was disgusted by Wendy.,Wendy disgusted Bob.,-41.37484359741211,-29.05016326904297,-12.32468032836914
dislike,V385,2a,(c) Experiencer-Theme,Bob was disliked by Wendy.,Wendy disliked Bob.,-36.593448638916016,-30.690677642822266,-5.90277099609375
dispatch,V275,2a,(a) Agent-Patient,Bob was dispatched by Wendy.,Wendy dispatched Bob.,-33.69706726074219,-30.632736206054688,-3.0643310546875
distract,V315,2b,(b) Theme-Experiencer,Bob was distracted by Wendy.,Wendy distracted Bob.,-37.38737869262695,-29.47970962524414,-7.9076690673828125
distrust,V386,2b,(c) Experiencer-Theme,Bob was distrusted by Wendy.,Wendy distrusted Bob.,-40.251312255859375,-35.112457275390625,-5.13885498046875
disturb,V316,2a,(b) Theme-Experiencer,Bob was disturbed by Wendy.,Wendy disturbed Bob.,-37.66182327270508,-28.825706481933594,-8.836116790771484
divorce,V232,2b,(a) Agent-Patient,Bob was divorced by Wendy.,Wendy divorced Bob.,-33.06052780151367,-29.741474151611328,-3.3190536499023438
dodge,V224,2b,(a) Agent-Patient,Bob was dodged by Wendy.,Wendy dodged Bob.,-37.492889404296875,-31.41228485107422,-6.080604553222656
drag,V180,2a,(a) Agent-Patient,Bob was dragged by Wendy.,Wendy dragged Bob.,-36.29261016845703,-32.081844329833984,-4.210765838623047
dread,V387,2a,(c) Experiencer-Theme,Bob was dreaded by Wendy.,Wendy dreaded Bob.,-39.2318115234375,-34.307861328125,-4.9239501953125
dress,V273,2b,(a) Agent-Patient,Bob was dressed by Wendy.,Wendy dressed Bob.,-33.63040542602539,-30.894180297851562,-2.736225128173828
drop,V158,2b,(a) Agent-Patient,Bob was dropped by Wendy.,Wendy dropped Bob.,-34.430809020996094,-26.558637619018555,-7.872171401977539
drown,V281,2a,(a) Agent-Patient,Bob was drowned by Wendy.,Wendy drowned Bob.,-35.572471618652344,-33.33361053466797,-2.238861083984375
eat,V156,2a,(a) Agent-Patient,Bob was eaten by Wendy.,Wendy ate Bob.,-34.68696975708008,-27.465831756591797,-7.221138000488281
eliminate,V276,2b,(a) Agent-Patient,Bob was eliminated by Wendy.,Wendy eliminated Bob.,-36.137882232666016,-29.750478744506836,-6.38740348815918
elude,V225,2a,(a) Agent-Patient,Bob was eluded by Wendy.,Wendy eluded Bob.,-40.4827880859375,-38.249122619628906,-2.2336654663085938
embarass,V317,2b,(b) Theme-Experiencer,Bob was embarassed by Wendy.,Wendy embarassed Bob.,-42.16944885253906,-34.569091796875,-7.6003570556640625
embrace,V256,2b,(a) Agent-Patient,Bob was embraced by Wendy.,Wendy embraced Bob.,-37.53242492675781,-30.439022064208984,-7.093402862548828
encourage,V318,2a,(b) Theme-Experiencer,Bob was encouraged by Wendy.,Wendy encouraged Bob.,-36.3213005065918,-29.492156982421875,-6.829143524169922
enrage,V319,2b,(b) Theme-Experiencer,Bob was enraged by Wendy.,Wendy enraged Bob.,-35.06401824951172,-29.979000091552734,-5.085018157958984
entertain,V320,2a,(b) Theme-Experiencer,Bob was entertained by Wendy.,Wendy entertained Bob.,-36.69306182861328,-31.695392608642578,-4.997669219970703
envy,V388,2a,(c) Experiencer-Theme,Bob was envied by Wendy.,Wendy envied Bob.,-44.57439422607422,-33.270362854003906,-11.304031372070312
escort,V297,2b,(a) Agent-Patient,Bob was escorted by Wendy.,Wendy escorted Bob.,-38.4804801940918,-30.457984924316406,-8.02249526977539
examine,V355,2b,(c) Experiencer-Theme,Bob was examined by Wendy.,Wendy examined Bob.,-39.07536315917969,-26.496795654296875,-12.578567504882812
excuse,V235,2a,(a) Agent-Patient,Bob was excused by Wendy.,Wendy excused Bob.,-40.68235778808594,-30.83869171142578,-9.843666076660156
execute,V277,2a,(a) Agent-Patient,Bob was executed by Wendy.,Wendy executed Bob.,-36.78439712524414,-29.435108184814453,-7.3492889404296875
expel,V172,2a,(a) Agent-Patient,Bob was expelled by Wendy.,Wendy expelled Bob.,-33.47161865234375,-31.443960189819336,-2.027658462524414
fascinate,V321,2b,(b) Theme-Experiencer,Bob was fascinated by Wendy.,Wendy fascinated Bob.,-38.76819610595703,-27.424047470092773,-11.344148635864258
fear,V389,2b,(c) Experiencer-Theme,Bob was feared by Wendy.,Wendy feared Bob.,-40.27119827270508,-32.60862731933594,-7.662570953369141
feed,V271,2b,(a) Agent-Patient,Bob was fed by Wendy.,Wendy fed Bob.,-32.22517013549805,-30.363418579101562,-1.8617515563964844
film,V213,2b,(a) Agent-Patient,Bob was filmed by Wendy.,Wendy filmed Bob.,-34.458404541015625,-31.435638427734375,-3.02276611328125
fit,V446,2a,(e) Non-Passivizable,Bob was fitted by the jeans.,The jeans fitted Bob.,-43.01960754394531,-34.22074508666992,-8.79886245727539
fit,V446,2b,(e) Non-Passivizable,Bob was fitted by the jeans.,The jeans fitted Bob.,-43.01960754394531,-34.22074508666992,-8.79886245727539
follow,V290,2a,(a) Agent-Patient,Bob was followed by Wendy.,Wendy followed Bob.,-34.73985290527344,-25.899169921875,-8.840682983398438
forgive,V236,2a,(a) Agent-Patient,Bob was forgiven by Wendy.,Wendy forgave Bob.,-39.97853088378906,-30.380046844482422,-9.59848403930664
forget,V390,2b,(c) Experiencer-Theme,Bob was forgotten by Wendy.,Wendy forgot Bob.,-38.92316436767578,-28.092496871948242,-10.830667495727539
fight,V259,2b,(a) Agent-Patient,Bob was fought by Wendy.,Wendy fought Bob.,-34.190711975097656,-32.553184509277344,-1.6375274658203125
find,V186,2b,(a) Agent-Patient,Bob was found by Wendy.,Wendy found Bob.,-34.309349060058594,-28.39569664001465,-5.913652420043945
frighten,V322,2a,(b) Theme-Experiencer,Bob was frightened by Wendy.,Wendy frightened Bob.,-36.47472381591797,-30.025033950805664,-6.449689865112305
gaze at,V366,2b,(c) Experiencer-Theme,Bob was gazed at by Wendy.,Wendy gazed at Bob.,-37.47391891479492,-33.325923919677734,-4.1479949951171875
glimpse,V356,2a,(c) Experiencer-Theme,Bob was glimpsed by Wendy.,Wendy glimpsed Bob.,-38.95098876953125,-35.348114013671875,-3.602874755859375
gossip,V267,2a,(a) Agent-Patient,Bob was gossiped with by Wendy.,Wendy gossiped with Bob.,-40.67657470703125,-48.60774230957031,7.9311676025390625
grab,V187,2b,(a) Agent-Patient,Bob was grabbed by Wendy.,Wendy grabbed Bob.,-34.224613189697266,-28.57861328125,-5.645999908447266
greet,V237,2b,(a) Agent-Patient,Bob was greeted by Wendy.,Wendy greeted Bob.,-35.5693359375,-29.933032989501953,-5.636302947998047
groom,V274,2a,(a) Agent-Patient,Bob was groomed by Wendy.,Wendy groomed Bob.,-40.73366165161133,-30.325490951538086,-10.408170700073242
guide,V298,2a,(a) Agent-Patient,Bob was guided by Wendy.,Wendy guided Bob.,-35.65962219238281,-31.188968658447266,-4.470653533935547
hate,V391,2a,(c) Experiencer-Theme,Bob was hated by Wendy.,Wendy hated Bob.,-31.841997146606445,-26.037532806396484,-5.804464340209961
hear,V348,2b,(c) Experiencer-Theme,Bob was heard by Wendy.,Wendy heard Bob.,-34.21308898925781,-29.684911727905273,-4.528177261352539
hold,V188,2a,(a) Agent-Patient,Bob was held by Wendy.,Wendy held Bob.,-36.88900375366211,-30.013282775878906,-6.875720977783203
help,V300,2b,(a) Agent-Patient,Bob was helped by Wendy.,Wendy helped Bob.,-33.21123504638672,-27.785335540771484,-5.425899505615234
hide,V189,2b,(a) Agent-Patient,Bob was hidden by Wendy.,Wendy hid Bob.,-36.282291412353516,-30.85630989074707,-5.425981521606445
hit,V191,2b,(a) Agent-Patient,Bob was hit by Wendy.,Wendy hit Bob.,-33.05998992919922,-29.320676803588867,-3.7393131256103516
hoist,V159,2a,(a) Agent-Patient,Bob was hoisted by Wendy.,Wendy hoisted Bob.,-39.10810089111328,-31.430198669433594,-7.6779022216796875
horrify,V323,2b,(b) Theme-Experiencer,Bob was horrified by Wendy.,Wendy horrified Bob.,-39.032920837402344,-30.13290023803711,-8.900020599365234
hug,V257,2a,(a) Agent-Patient,Bob was hugged by Wendy.,Wendy hugged Bob.,-37.00414276123047,-28.918689727783203,-8.085453033447266
hurt,V272,2a,(a) Agent-Patient,Bob was hurt by Wendy.,Wendy hurt Bob.,-38.08854293823242,-30.462055206298828,-7.626487731933594
idolize,V372,2b,(c) Experiencer-Theme,Bob was idolized by Wendy.,Wendy idolized Bob.,-37.94513702392578,-31.509742736816406,-6.435394287109375
ignore,V349,2b,(c) Experiencer-Theme,Bob was ignored by Wendy.,Wendy ignored Bob.,-33.04457092285156,-28.451934814453125,-4.5926361083984375
impress,V324,2a,(b) Theme-Experiencer,Bob was impressed by Wendy.,Wendy impressed Bob.,-36.18083572387695,-26.556785583496094,-9.62405014038086
infuriate,V325,2a,(b) Theme-Experiencer,Bob was infuriated by Wendy.,Wendy infuriated Bob.,-36.24820327758789,-29.951866149902344,-6.296337127685547
inspect,V357,2b,(c) Experiencer-Theme,Bob was inspected by Wendy.,Wendy inspected Bob.,-35.2310676574707,-30.42702865600586,-4.804039001464844
instruct,V269,2b,(a) Agent-Patient,Bob was instructed by Wendy.,Wendy instructed Bob.,-36.09303283691406,-31.52147674560547,-4.571556091308594
insult,V242,2b,(a) Agent-Patient,Bob was insulted by Wendy.,Wendy insulted Bob.,-38.17999267578125,-28.660579681396484,-9.519412994384766
investigate,V358,2a,(c) Experiencer-Theme,Bob was investigated by Wendy.,Wendy investigated Bob.,-34.46837615966797,-30.83436393737793,-3.634012222290039
irritate,V326,2b,(b) Theme-Experiencer,Bob was irritated by Wendy.,Wendy irritated Bob.,-34.880706787109375,-31.894004821777344,-2.9867019653320312
kick,V192,2a,(a) Agent-Patient,Bob was kicked by Wendy.,Wendy kicked Bob.,-33.298919677734375,-29.46288299560547,-3.8360366821289062
kill,V278,2b,(a) Agent-Patient,Bob was killed by Wendy.,Wendy killed Bob.,-33.15987777709961,-25.81039047241211,-7.3494873046875
kiss,V204,2b,(a) Agent-Patient,Bob was kissed by Wendy.,Wendy kissed Bob.,-34.915802001953125,-30.453189849853516,-4.462612152099609
knife,V282,2b,(a) Agent-Patient,Bob was knifed by Wendy.,Wendy knifed Bob.,-41.37351989746094,-32.78493881225586,-8.588581085205078
knock,V193,2b,(a) Agent-Patient,Bob was knocked by Wendy.,Wendy knocked Bob.,-35.10340118408203,-33.01905059814453,-2.0843505859375
know,V373,2b,(c) Experiencer-Theme,Bob was known by Wendy.,Wendy knew Bob.,-32.17642593383789,-29.703601837158203,-2.4728240966796875
lead,V299,2b,(a) Agent-Patient,Bob was led by Wendy.,Wendy led Bob.,-35.878326416015625,-29.34275245666504,-6.535573959350586
leave,V222,2a,(a) Agent-Patient,Bob was left by Wendy.,Wendy left Bob.,-31.627338409423828,-27.87105941772461,-3.7562789916992188
lick,V205,2a,(a) Agent-Patient,Bob was licked by Wendy.,Wendy licked Bob.,-37.940284729003906,-36.817138671875,-1.1231460571289062
lift,V160,2b,(a) Agent-Patient,Bob was lifted by Wendy.,Wendy lifted Bob.,-38.37200927734375,-31.095476150512695,-7.276533126831055
like,V374,2a,(c) Experiencer-Theme,Bob was liked by Wendy.,Wendy liked Bob.,-31.974468231201172,-27.048168182373047,-4.926300048828125
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy.,Wendy listened to Bob.,-33.53740692138672,-30.2227783203125,-3.3146286010742188
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy.,Wendy loathed Bob.,-40.467899322509766,-33.34587860107422,-7.122020721435547
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy.,Wendy looked at Bob.,-34.29324722290039,-29.335525512695312,-4.957721710205078
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy.,Wendy loved Bob.,-30.442733764648438,-25.24663734436035,-5.196096420288086
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy.,Wendy lowered Bob.,-43.28546905517578,-31.22381591796875,-12.061653137207031
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy.,Wendy married Bob.,-32.03556823730469,-26.909236907958984,-5.126331329345703
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy.,Wendy met Bob.,-30.63434600830078,-26.978599548339844,-3.6557464599609375
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy.,Wendy missed Bob.,-38.122894287109375,-29.758758544921875,-8.3641357421875
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy.,Wendy mocked Bob.,-36.50789260864258,-31.766204833984375,-4.741687774658203
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy.,Wendy moved Bob.,-34.75947189331055,-26.779138565063477,-7.98033332824707
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy.,Wendy murdered Bob.,-34.1699333190918,-26.472484588623047,-7.69744873046875
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy.,Wendy noticed Bob.,-36.93204116821289,-28.744434356689453,-8.187606811523438
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy.,Wendy observed Bob.,-38.35597229003906,-30.439498901367188,-7.916473388671875
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy.,Wendy overheard Bob.,-36.6519775390625,-29.72793960571289,-6.924037933349609
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy.,Wendy patted Bob.,-38.428993225097656,-30.210906982421875,-8.218086242675781
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy.,Wendy photographed Bob.,-35.032073974609375,-30.503963470458984,-4.528110504150391
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy.,Wendy pinched Bob.,-38.5893440246582,-34.58476257324219,-4.004581451416016
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy.,Wendy pleased Bob.,-40.66559600830078,-31.15450668334961,-9.511089324951172
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy.,Wendy poked Bob.,-36.448997497558594,-34.27775573730469,-2.1712417602539062
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy.,Wendy praised Bob.,-32.80569839477539,-30.720611572265625,-2.0850868225097656
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy.,Wendy provoked Bob.,-38.64892578125,-32.2454948425293,-6.403430938720703
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy.,Wendy pulled Bob.,-32.41279602050781,-28.593544006347656,-3.8192520141601562
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy.,Wendy punched Bob.,-35.392845153808594,-30.446334838867188,-4.946510314941406
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy.,Wendy punished Bob.,-34.7944450378418,-30.5096378326416,-4.284807205200195
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy.,Wendy pursued Bob.,-37.87297058105469,-29.201072692871094,-8.671897888183594
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy.,Wendy pushed Bob.,-35.322853088378906,-29.01397705078125,-6.308876037597656
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy.,Wendy puzzled Bob.,-38.9222526550293,-27.892698287963867,-11.02955436706543
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy.,Wendy quarrelled with Bob.,-35.690982818603516,-42.87092590332031,7.179943084716797
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy.,Wendy raced Bob.,-37.473541259765625,-34.45448684692383,-3.019054412841797
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy.,Wendy raised Bob.,-38.49576950073242,-25.699234008789062,-12.79653549194336
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy.,Wendy reassured Bob.,-38.32228088378906,-32.82963180541992,-5.492649078369141
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy.,Wendy recognized Bob.,-36.126075744628906,-28.587005615234375,-7.539070129394531
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy.,Wendy recorded Bob.,-35.12554168701172,-29.85372543334961,-5.271816253662109
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy.,Wendy remembered Bob.,-33.27130126953125,-30.372833251953125,-2.898468017578125
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy.,Wendy removed Bob.,-34.11444091796875,-27.641956329345703,-6.472484588623047
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy.,Wendy repulsed Bob.,-40.89422607421875,-30.342899322509766,-10.551326751708984
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy.,Wendy rescued Bob.,-32.25524139404297,-28.27813720703125,-3.9771041870117188
