Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
crush,V157,2b,(a) Agent-Patient,Bob was crushed by Wendy,Wendy crushed Bob,-35.00778579711914,-33.88198471069336,-1.1258010864257812
cuddle,V254,2a,(a) Agent-Patient,Bob was cuddled by Wendy,Wendy cuddled Bob,-41.18302917480469,-45.147090911865234,3.964061737060547
cut,V210,2a,(a) Agent-Patient,Bob was cut by Wendy,Wendy cut Bob,-30.230487823486328,-34.66368103027344,4.433193206787109
date,V255,2b,(a) Agent-Patient,Bob was dated by Wendy,Wendy dated Bob,-30.876972198486328,-37.22549819946289,6.3485260009765625
dazzle,V312,2b,(b) Theme-Experiencer,Bob was dazzled by Wendy,Wendy dazzled Bob,-38.47323226928711,-39.69156265258789,1.2183303833007812
depress,V313,2a,(b) Theme-Experiencer,Bob was depressed by Wendy,Wendy depressed Bob,-35.126365661621094,-37.06205368041992,1.9356880187988281
desert,V287,2b,(a) Agent-Patient,Bob was deserted by Wendy,Wendy deserted Bob,-35.76057434082031,-37.5254020690918,1.7648277282714844
despise,V383,2a,(c) Experiencer-Theme,Bob was despised by Wendy,Wendy despised Bob,-34.045265197753906,-34.552974700927734,0.5077095031738281
detest,V384,2b,(c) Experiencer-Theme,Bob was detested by Wendy,Wendy detested Bob,-38.945640563964844,-40.94603729248047,2.000396728515625
disagree with,V250,2a,(a) Agent-Patient,Bob was disagreed with by Wendy,Wendy disagreed with Bob,-32.754817962646484,-44.69073486328125,11.935916900634766
discover,V354,2a,(c) Experiencer-Theme,Bob was discovered by Wendy,Wendy discovered Bob,-33.53180694580078,-30.65634536743164,-2.8754615783691406
disgust,V314,2a,(b) Theme-Experiencer,Bob was disgusted by Wendy,Wendy disgusted Bob,-34.76698303222656,-35.329551696777344,0.5625686645507812
dislike,V385,2a,(c) Experiencer-Theme,Bob was disliked by Wendy,Wendy disliked Bob,-33.26449203491211,-36.43782043457031,3.173328399658203
dispatch,V275,2a,(a) Agent-Patient,Bob was dispatched by Wendy,Wendy dispatched Bob,-32.36582946777344,-34.72505187988281,2.359222412109375
distract,V315,2b,(b) Theme-Experiencer,Bob was distracted by Wendy,Wendy distracted Bob,-34.770694732666016,-33.362911224365234,-1.4077835083007812
distrust,V386,2b,(c) Experiencer-Theme,Bob was distrusted by Wendy,Wendy distrusted Bob,-39.38573455810547,-42.27397155761719,2.8882369995117188
disturb,V316,2a,(b) Theme-Experiencer,Bob was disturbed by Wendy,Wendy disturbed Bob,-33.454673767089844,-33.263423919677734,-0.19124984741210938
divorce,V232,2b,(a) Agent-Patient,Bob was divorced by Wendy,Wendy divorced Bob,-33.2335205078125,-40.41900634765625,7.18548583984375
dodge,V224,2b,(a) Agent-Patient,Bob was dodged by Wendy,Wendy dodged Bob,-34.83281707763672,-39.787986755371094,4.955169677734375
drag,V180,2a,(a) Agent-Patient,Bob was dragged by Wendy,Wendy dragged Bob,-31.772958755493164,-35.80323028564453,4.030271530151367
dread,V387,2a,(c) Experiencer-Theme,Bob was dreaded by Wendy,Wendy dreaded Bob,-33.52171325683594,-34.1211051940918,0.5993919372558594
dress,V273,2b,(a) Agent-Patient,Bob was dressed by Wendy,Wendy dressed Bob,-29.23967170715332,-41.24688720703125,12.00721549987793
drop,V158,2b,(a) Agent-Patient,Bob was dropped by Wendy,Wendy dropped Bob,-31.567745208740234,-34.4432258605957,2.8754806518554688
drown,V281,2a,(a) Agent-Patient,Bob was drowned by Wendy,Wendy drowned Bob,-34.833255767822266,-35.88636779785156,1.0531120300292969
eat,V156,2a,(a) Agent-Patient,Bob was eaten by Wendy,Wendy ate Bob,-31.73044776916504,-34.31414794921875,2.583700180053711
eliminate,V276,2b,(a) Agent-Patient,Bob was eliminated by Wendy,Wendy eliminated Bob,-34.639320373535156,-36.01466751098633,1.3753471374511719
elude,V225,2a,(a) Agent-Patient,Bob was eluded by Wendy,Wendy eluded Bob,-33.65121841430664,-38.5463752746582,4.8951568603515625
embarass,V317,2b,(b) Theme-Experiencer,Bob was embarassed by Wendy,Wendy embarassed Bob,-43.78124237060547,-46.18074035644531,2.3994979858398438
embrace,V256,2b,(a) Agent-Patient,Bob was embraced by Wendy,Wendy embraced Bob,-31.99475860595703,-34.36476135253906,2.3700027465820312
encourage,V318,2a,(b) Theme-Experiencer,Bob was encouraged by Wendy,Wendy encouraged Bob,-32.748817443847656,-34.33589553833008,1.5870780944824219
enrage,V319,2b,(b) Theme-Experiencer,Bob was enraged by Wendy,Wendy enraged Bob,-33.74372863769531,-37.66148376464844,3.917755126953125
entertain,V320,2a,(b) Theme-Experiencer,Bob was entertained by Wendy,Wendy entertained Bob,-35.08482360839844,-35.810150146484375,0.7253265380859375
envy,V388,2a,(c) Experiencer-Theme,Bob was envied by Wendy,Wendy envied Bob,-39.45774841308594,-40.760475158691406,1.3027267456054688
escort,V297,2b,(a) Agent-Patient,Bob was escorted by Wendy,Wendy escorted Bob,-33.88905715942383,-36.288055419921875,2.398998260498047
examine,V355,2b,(c) Experiencer-Theme,Bob was examined by Wendy,Wendy examined Bob,-34.29348373413086,-36.01801300048828,1.7245292663574219
excuse,V235,2a,(a) Agent-Patient,Bob was excused by Wendy,Wendy excused Bob,-37.669403076171875,-38.928260803222656,1.2588577270507812
execute,V277,2a,(a) Agent-Patient,Bob was executed by Wendy,Wendy executed Bob,-32.57756805419922,-34.3873291015625,1.8097610473632812
expel,V172,2a,(a) Agent-Patient,Bob was expelled by Wendy,Wendy expelled Bob,-34.826107025146484,-36.87017059326172,2.0440635681152344
fascinate,V321,2b,(b) Theme-Experiencer,Bob was fascinated by Wendy,Wendy fascinated Bob,-37.04728698730469,-35.7510986328125,-1.2961883544921875
fear,V389,2b,(c) Experiencer-Theme,Bob was feared by Wendy,Wendy feared Bob,-33.0638427734375,-35.59210968017578,2.5282669067382812
feed,V271,2b,(a) Agent-Patient,Bob was fed by Wendy,Wendy fed Bob,-30.474037170410156,-33.73614501953125,3.2621078491210938
film,V213,2b,(a) Agent-Patient,Bob was filmed by Wendy,Wendy filmed Bob,-32.827064514160156,-31.654922485351562,-1.1721420288085938
fit,V446,2a,(e) Non-Passivizable,Bob was fitted by the jeans,The jeans fitted Bob,-34.105804443359375,-35.55903625488281,1.4532318115234375
fit,V446,2b,(e) Non-Passivizable,Bob was fitted by the jeans,The jeans fitted Bob,-34.105804443359375,-35.55903625488281,1.4532318115234375
follow,V290,2a,(a) Agent-Patient,Bob was followed by Wendy,Wendy followed Bob,-29.94540023803711,-30.358306884765625,0.4129066467285156
forgive,V236,2a,(a) Agent-Patient,Bob was forgiven by Wendy,Wendy forgave Bob,-37.44929122924805,-36.05314636230469,-1.3961448669433594
forget,V390,2b,(c) Experiencer-Theme,Bob was forgotten by Wendy,Wendy forgot Bob,-33.53842544555664,-34.76287078857422,1.2244453430175781
fight,V259,2b,(a) Agent-Patient,Bob was fought by Wendy,Wendy fought Bob,-28.733112335205078,-38.49604797363281,9.762935638427734
find,V186,2b,(a) Agent-Patient,Bob was found by Wendy,Wendy found Bob,-30.222673416137695,-31.571496963500977,1.3488235473632812
frighten,V322,2a,(b) Theme-Experiencer,Bob was frightened by Wendy,Wendy frightened Bob,-33.725799560546875,-35.91986846923828,2.1940689086914062
gaze at,V366,2b,(c) Experiencer-Theme,Bob was gazed at by Wendy,Wendy gazed at Bob,-38.39227294921875,-44.50807189941406,6.1157989501953125
glimpse,V356,2a,(c) Experiencer-Theme,Bob was glimpsed by Wendy,Wendy glimpsed Bob,-38.507720947265625,-40.515724182128906,2.0080032348632812
gossip,V267,2a,(a) Agent-Patient,Bob was gossiped with by Wendy,Wendy gossiped with Bob,-49.1417350769043,-56.25634765625,7.114612579345703
grab,V187,2b,(a) Agent-Patient,Bob was grabbed by Wendy,Wendy grabbed Bob,-31.755046844482422,-33.9705810546875,2.215534210205078
greet,V237,2b,(a) Agent-Patient,Bob was greeted by Wendy,Wendy greeted Bob,-31.728334426879883,-31.859336853027344,0.13100242614746094
groom,V274,2a,(a) Agent-Patient,Bob was groomed by Wendy,Wendy groomed Bob,-35.052040100097656,-37.719356536865234,2.667316436767578
guide,V298,2a,(a) Agent-Patient,Bob was guided by Wendy,Wendy guided Bob,-31.861948013305664,-37.003509521484375,5.141561508178711
hate,V391,2a,(c) Experiencer-Theme,Bob was hated by Wendy,Wendy hated Bob,-30.25388526916504,-36.812068939208984,6.558183670043945
hear,V348,2b,(c) Experiencer-Theme,Bob was heard by Wendy,Wendy heard Bob,-29.246315002441406,-29.269641876220703,0.023326873779296875
hold,V188,2a,(a) Agent-Patient,Bob was held by Wendy,Wendy held Bob,-30.82630157470703,-32.61335754394531,1.7870559692382812
help,V300,2b,(a) Agent-Patient,Bob was helped by Wendy,Wendy helped Bob,-27.57972526550293,-33.672760009765625,6.093034744262695
hide,V189,2b,(a) Agent-Patient,Bob was hidden by Wendy,Wendy hid Bob,-32.582725524902344,-33.781890869140625,1.1991653442382812
hit,V191,2b,(a) Agent-Patient,Bob was hit by Wendy,Wendy hit Bob,-26.34747314453125,-32.2203369140625,5.87286376953125
hoist,V159,2a,(a) Agent-Patient,Bob was hoisted by Wendy,Wendy hoisted Bob,-36.33393096923828,-40.80320739746094,4.469276428222656
horrify,V323,2b,(b) Theme-Experiencer,Bob was horrified by Wendy,Wendy horrified Bob,-34.550376892089844,-37.51652526855469,2.9661483764648438
hug,V257,2a,(a) Agent-Patient,Bob was hugged by Wendy,Wendy hugged Bob,-34.269691467285156,-38.26288604736328,3.993194580078125
hurt,V272,2a,(a) Agent-Patient,Bob was hurt by Wendy,Wendy hurt Bob,-31.800996780395508,-34.859554290771484,3.0585575103759766
idolize,V372,2b,(c) Experiencer-Theme,Bob was idolized by Wendy,Wendy idolized Bob,-38.28428649902344,-42.759300231933594,4.475013732910156
ignore,V349,2b,(c) Experiencer-Theme,Bob was ignored by Wendy,Wendy ignored Bob,-32.34669494628906,-30.754005432128906,-1.5926895141601562
impress,V324,2a,(b) Theme-Experiencer,Bob was impressed by Wendy,Wendy impressed Bob,-32.173301696777344,-34.576576232910156,2.4032745361328125
infuriate,V325,2a,(b) Theme-Experiencer,Bob was infuriated by Wendy,Wendy infuriated Bob,-34.51948547363281,-38.0682487487793,3.5487632751464844
inspect,V357,2b,(c) Experiencer-Theme,Bob was inspected by Wendy,Wendy inspected Bob,-34.745201110839844,-35.59159469604492,0.8463935852050781
instruct,V269,2b,(a) Agent-Patient,Bob was instructed by Wendy,Wendy instructed Bob,-33.300628662109375,-36.08574676513672,2.7851181030273438
insult,V242,2b,(a) Agent-Patient,Bob was insulted by Wendy,Wendy insulted Bob,-34.452667236328125,-37.94655227661133,3.493885040283203
investigate,V358,2a,(c) Experiencer-Theme,Bob was investigated by Wendy,Wendy investigated Bob,-34.489898681640625,-34.68345642089844,0.1935577392578125
irritate,V326,2b,(b) Theme-Experiencer,Bob was irritated by Wendy,Wendy irritated Bob,-34.463157653808594,-35.36529541015625,0.9021377563476562
kick,V192,2a,(a) Agent-Patient,Bob was kicked by Wendy,Wendy kicked Bob,-31.059114456176758,-35.27811050415039,4.218996047973633
kill,V278,2b,(a) Agent-Patient,Bob was killed by Wendy,Wendy killed Bob,-29.667078018188477,-31.665895462036133,1.9988174438476562
kiss,V204,2b,(a) Agent-Patient,Bob was kissed by Wendy,Wendy kissed Bob,-34.42700958251953,-36.177330017089844,1.7503204345703125
knife,V282,2b,(a) Agent-Patient,Bob was knifed by Wendy,Wendy knifed Bob,-39.373924255371094,-44.241092681884766,4.867168426513672
knock,V193,2b,(a) Agent-Patient,Bob was knocked by Wendy,Wendy knocked Bob,-31.287363052368164,-35.730308532714844,4.44294548034668
know,V373,2b,(c) Experiencer-Theme,Bob was known by Wendy,Wendy knew Bob,-28.61376953125,-34.11767578125,5.50390625
lead,V299,2b,(a) Agent-Patient,Bob was led by Wendy,Wendy led Bob,-27.32196617126465,-34.38576126098633,7.06379508972168
leave,V222,2a,(a) Agent-Patient,Bob was left by Wendy,Wendy left Bob,-30.16829490661621,-32.295719146728516,2.1274242401123047
lick,V205,2a,(a) Agent-Patient,Bob was licked by Wendy,Wendy licked Bob,-36.337913513183594,-38.061378479003906,1.7234649658203125
lift,V160,2b,(a) Agent-Patient,Bob was lifted by Wendy,Wendy lifted Bob,-32.583396911621094,-32.24598693847656,-0.33740997314453125
like,V374,2a,(c) Experiencer-Theme,Bob was liked by Wendy,Wendy liked Bob,-29.07767105102539,-33.795310974121094,4.717639923095703
listen to,V367,2a,(c) Experiencer-Theme,Bob was listened to by Wendy,Wendy listened to Bob,-31.05872344970703,-36.95539474487305,5.896671295166016
loathe,V392,2b,(c) Experiencer-Theme,Bob was loathed by Wendy,Wendy loathed Bob,-36.69220733642578,-38.06333923339844,1.3711318969726562
look at,V368,2b,(c) Experiencer-Theme,Bob was looked at by Wendy,Wendy looked at Bob,-31.430461883544922,-36.383460998535156,4.952999114990234
love,V375,2b,(c) Experiencer-Theme,Bob was loved by Wendy,Wendy loved Bob,-28.188438415527344,-35.347293853759766,7.158855438232422
lower,V161,2a,(a) Agent-Patient,Bob was lowered by Wendy,Wendy lowered Bob,-33.983821868896484,-35.96015548706055,1.9763336181640625
marry,V258,2a,(a) Agent-Patient,Bob was married by Wendy,Wendy married Bob,-27.8979549407959,-40.15791320800781,12.259958267211914
meet,V260,2a,(a) Agent-Patient,Bob was met by Wendy,Wendy met Bob,-29.11868667602539,-32.163082122802734,3.0443954467773438
miss,V376,2a,(c) Experiencer-Theme,Bob was missed by Wendy,Wendy missed Bob,-31.36932373046875,-31.29593849182129,-0.07338523864746094
mock,V243,2a,(a) Agent-Patient,Bob was mocked by Wendy,Wendy mocked Bob,-32.381492614746094,-36.832740783691406,4.4512481689453125
move,V176,2a,(a) Agent-Patient,Bob was moved by Wendy,Wendy moved Bob,-30.00062370300293,-32.70528030395508,2.7046566009521484
murder,V279,2a,(a) Agent-Patient,Bob was murdered by Wendy,Wendy murdered Bob,-30.574317932128906,-36.348968505859375,5.774650573730469
notice,V350,2a,(c) Experiencer-Theme,Bob was noticed by Wendy,Wendy noticed Bob,-33.682769775390625,-32.58830642700195,-1.0944633483886719
observe,V359,2b,(c) Experiencer-Theme,Bob was observed by Wendy,Wendy observed Bob,-32.292327880859375,-31.81412124633789,-0.4782066345214844
overhear,V360,2a,(c) Experiencer-Theme,Bob was overheard by Wendy,Wendy overheard Bob,-34.231319427490234,-32.92036437988281,-1.3109550476074219
pat,V206,2b,(a) Agent-Patient,Bob was patted by Wendy,Wendy patted Bob,-37.68964767456055,-42.18281936645508,4.493171691894531
photograph,V214,2a,(a) Agent-Patient,Bob was photographed by Wendy,Wendy photographed Bob,-35.432865142822266,-31.70281219482422,-3.730052947998047
pinch,V200,2a,(a) Agent-Patient,Bob was pinched by Wendy,Wendy pinched Bob,-37.82682800292969,-40.93038558959961,3.103557586669922
please,V327,2a,(b) Theme-Experiencer,Bob was pleased by Wendy,Wendy pleased Bob,-30.242334365844727,-36.72146987915039,6.479135513305664
poke,V203,2a,(a) Agent-Patient,Bob was poked by Wendy,Wendy poked Bob,-32.423702239990234,-37.72483825683594,5.301136016845703
praise,V238,2a,(a) Agent-Patient,Bob was praised by Wendy,Wendy praised Bob,-30.741600036621094,-36.18600082397461,5.444400787353516
provoke,V328,2a,(b) Theme-Experiencer,Bob was provoked by Wendy,Wendy provoked Bob,-35.11541748046875,-34.59209442138672,-0.5233230590820312
pull,V181,2b,(a) Agent-Patient,Bob was pulled by Wendy,Wendy pulled Bob,-31.174156188964844,-32.18350601196289,1.0093498229980469
punch,V201,2b,(a) Agent-Patient,Bob was punched by Wendy,Wendy punched Bob,-31.0429630279541,-36.419654846191406,5.376691818237305
punish,V244,2b,(a) Agent-Patient,Bob was punished by Wendy,Wendy punished Bob,-33.846370697021484,-35.7564697265625,1.9100990295410156
pursue,V291,2b,(a) Agent-Patient,Bob was pursued by Wendy,Wendy pursued Bob,-33.37370300292969,-36.09501266479492,2.7213096618652344
push,V182,2a,(a) Agent-Patient,Bob was pushed by Wendy,Wendy pushed Bob,-30.35733413696289,-32.725887298583984,2.3685531616210938
puzzle,V329,2b,(b) Theme-Experiencer,Bob was puzzled by Wendy,Wendy puzzled Bob,-34.31291580200195,-34.96923065185547,0.6563148498535156
quarrel with,V251,2b,(a) Agent-Patient,Bob was quarrelled with by Wendy,Wendy quarrelled with Bob,-39.91465759277344,-49.353851318359375,9.439193725585938
race,V288,2b,(a) Agent-Patient,Bob was raced by Wendy,Wendy raced Bob,-33.27189636230469,-36.229366302490234,2.957469940185547
raise,V162,2b,(a) Agent-Patient,Bob was raised by Wendy,Wendy raised Bob,-31.109045028686523,-32.258056640625,1.1490116119384766
reassure,V330,2a,(b) Theme-Experiencer,Bob was reassured by Wendy,Wendy reassured Bob,-34.3851432800293,-36.14779281616211,1.7626495361328125
recognize,V361,2a,(c) Experiencer-Theme,Bob was recognized by Wendy,Wendy recognized Bob,-31.799633026123047,-32.95054626464844,1.1509132385253906
record,V215,2b,(a) Agent-Patient,Bob was recorded by Wendy,Wendy recorded Bob,-31.042171478271484,-29.1292781829834,-1.912893295288086
remember,V362,2a,(c) Experiencer-Theme,Bob was remembered by Wendy,Wendy remembered Bob,-31.139062881469727,-34.17774963378906,3.038686752319336
remove,V171,2a,(a) Agent-Patient,Bob was removed by Wendy,Wendy removed Bob,-33.12949752807617,-30.359634399414062,-2.7698631286621094
repulse,V331,2b,(b) Theme-Experiencer,Bob was repulsed by Wendy,Wendy repulsed Bob,-38.75184631347656,-37.19230651855469,-1.559539794921875
rescue,V155,2a,(a) Agent-Patient,Bob was rescued by Wendy,Wendy rescued Bob,-33.16374969482422,-33.60645294189453,0.4427032470703125
resent,V393,2a,(c) Experiencer-Theme,Bob was resented by Wendy,Wendy resented Bob,-35.763092041015625,-37.560569763183594,1.7974777221679688
respect,V377,2a,(c) Experiencer-Theme,Bob was respected by Wendy,Wendy respected Bob,-29.86029052734375,-35.672691345214844,5.812400817871094
reward,V231,2a,(a) Agent-Patient,Bob was rewarded by Wendy,Wendy rewarded Bob,-33.52286148071289,-36.86131286621094,3.338451385498047
rob,V230,2b,(a) Agent-Patient,Bob was robbed by Wendy,Wendy robbed Bob,-34.52374267578125,-38.36057662963867,3.836833953857422
roll,V177,2b,(a) Agent-Patient,Bob was rolled by Wendy,Wendy rolled Bob,-32.124244689941406,-34.499114990234375,2.3748703002929688
sadden,V332,2a,(b) Theme-Experiencer,Bob was saddened by Wendy,Wendy saddened Bob,-36.267337799072266,-36.55985641479492,0.29251861572265625
scare,V333,2b,(b) Theme-Experiencer,Bob was scared by Wendy,Wendy scared Bob,-30.907987594604492,-36.75779342651367,5.84980583190918
scold,V245,2a,(a) Agent-Patient,Bob was scolded by Wendy,Wendy scolded Bob,-36.52597427368164,-39.70208740234375,3.1761131286621094
scratch,V202,2a,(a) Agent-Patient,Bob was scratched by Wendy,Wendy scratched Bob,-33.912513732910156,-37.727195739746094,3.8146820068359375
see,V351,2b,(c) Experiencer-Theme,Bob was seen by Wendy,Wendy saw Bob,-29.726072311401367,-29.62106704711914,-0.10500526428222656
sense,V352,2a,(c) Experiencer-Theme,Bob was sensed by Wendy,Wendy sensed Bob,-37.814544677734375,-37.2105827331543,-0.6039619445800781
shadow,V292,2a,(a) Agent-Patient,Bob was shadowed by Wendy,Wendy shadowed Bob,-36.269439697265625,-36.85506820678711,0.5856285095214844
shake,V216,2a,(a) Agent-Patient,Bob was shaken by Wendy,Wendy shook Bob,-31.55828857421875,-32.98305892944336,1.4247703552246094
shock,V334,2a,(b) Theme-Experiencer,Bob was shocked by Wendy,Wendy shocked Bob,-32.26732635498047,-36.51868438720703,4.2513580322265625
shoot,V221,2a,(a) Agent-Patient,Bob was shot by Wendy,Wendy shot Bob,-27.521408081054688,-31.677400588989258,4.15599250793457
shove,V183,2b,(a) Agent-Patient,Bob was shoved by Wendy,Wendy shoved Bob,-33.24837112426758,-36.20926284790039,2.9608917236328125
sicken,V335,2b,(b) Theme-Experiencer,Bob was sickened by Wendy,Wendy sickened Bob,-36.17131805419922,-37.4378776550293,1.2665596008300781
slay,V280,2b,(a) Agent-Patient,Bob was slain by Wendy,Wendy slayed Bob,-42.19889831542969,-38.90316390991211,-3.295734405517578
slap,V194,2a,(a) Agent-Patient,Bob was slapped by Wendy,Wendy slapped Bob,-32.27687072753906,-34.033203125,1.7563323974609375
slide,V178,2a,(a) Agent-Patient,Bob was slid by Wendy,Wendy slid Bob,-31.315048217773438,-41.0169563293457,9.701908111572266
smell,V353,2b,(c) Experiencer-Theme,Bob was smelt by Wendy,Wendy smelt Bob,-31.895587921142578,-40.0377311706543,8.142143249511719
soak,V169,2a,(a) Agent-Patient,Bob was soaked by Wendy,Wendy soaked Bob,-34.02351760864258,-34.600704193115234,0.5771865844726562
spy on,V364,2a,(c) Experiencer-Theme,Bob was spied on by Wendy,Wendy spied on Bob,-37.247337341308594,-37.783599853515625,0.5362625122070312
splash,V165,2a,(a) Agent-Patient,Bob was splashed by Wendy,Wendy splashed Bob,-36.58515167236328,-37.78472137451172,1.1995697021484375
splatter,V164,2b,(a) Agent-Patient,Bob was splattered by Wendy,Wendy splattered Bob,-38.80446243286133,-40.75635528564453,1.9518928527832031
speak to,V263,2a,(a) Agent-Patient,Bob was spoken to by Wendy,Wendy spoke to Bob,-33.9471321105957,-41.266536712646484,7.319404602050781
spot,V363,2b,(c) Experiencer-Theme,Bob was spotted by Wendy,Wendy spotted Bob,-32.64253234863281,-31.135269165039062,-1.50726318359375
spray,V166,2b,(a) Agent-Patient,Bob was sprayed by Wendy,Wendy sprayed Bob,-32.77336120605469,-35.994876861572266,3.221515655517578
spin,V163,2a,(a) Agent-Patient,Bob was spun by Wendy,Wendy spun Bob,-32.26546859741211,-36.46038818359375,4.194919586181641
squabble with,V252,2a,(a) Agent-Patient,Bob was squabbled with by Wendy,Wendy squabbled with Bob,-48.489227294921875,-55.65532684326172,7.166099548339844
squash,V217,2b,(a) Agent-Patient,Bob was squashed by Wendy,Wendy squashed Bob,-37.65328598022461,-38.40744400024414,0.7541580200195312
squeeze,V218,2a,(a) Agent-Patient,Bob was squeezed by Wendy,Wendy squeezed Bob,-36.297298431396484,-37.9478874206543,1.6505889892578125
squirt,V167,2a,(a) Agent-Patient,Bob was squirted by Wendy,Wendy squirted Bob,-40.36672592163086,-45.92181396484375,5.555088043212891
squish,V219,2b,(a) Agent-Patient,Bob was squished by Wendy,Wendy squished Bob,-39.60139465332031,-43.38993835449219,3.788543701171875
stab,V283,2b,(a) Agent-Patient,Bob was stabbed by Wendy,Wendy stabbed Bob,-31.668678283691406,-37.908546447753906,6.2398681640625
stare at,V369,2a,(c) Experiencer-Theme,Bob was stared at by Wendy,Wendy stared at Bob,-34.494285583496094,-37.465240478515625,2.9709548950195312
startle,V336,2a,(b) Theme-Experiencer,Bob was startled by Wendy,Wendy startled Bob,-34.837486267089844,-35.73116683959961,0.8936805725097656
stop,V226,2b,(a) Agent-Patient,Bob was stopped by Wendy,Wendy stopped Bob,-30.66002655029297,-31.378190994262695,0.7181644439697266
strangle,V284,2a,(a) Agent-Patient,Bob was strangled by Wendy,Wendy strangled Bob,-36.10045623779297,-37.77327346801758,1.6728172302246094
stroke,V207,2a,(a) Agent-Patient,Bob was stroked by Wendy,Wendy stroked Bob,-38.71376037597656,-41.87786865234375,3.1641082763671875
stun,V337,2b,(b) Theme-Experiencer,Bob was stunned by Wendy,Wendy stunned Bob,-32.99835968017578,-36.86531066894531,3.8669509887695312
suffocate,V285,2b,(a) Agent-Patient,Bob was suffocated by Wendy,Wendy suffocated Bob,-37.61957550048828,-38.69236373901367,1.0727882385253906
support,V378,2b,(c) Experiencer-Theme,Bob was supported by Wendy,Wendy supported Bob,-31.216552734375,-33.779903411865234,2.5633506774902344
surprise,V338,2a,(b) Theme-Experiencer,Bob was surprised by Wendy,Wendy surprised Bob,-30.722692489624023,-36.232303619384766,5.509611129760742
tail,V293,2b,(a) Agent-Patient,Bob was tailed by Wendy,Wendy tailed Bob,-35.706695556640625,-40.52055358886719,4.8138580322265625
talk to,V264,2b,(a) Agent-Patient,Bob was talked to by Wendy,Wendy talked to Bob,-31.2063045501709,-39.76149368286133,8.55518913269043
tap,V195,2b,(a) Agent-Patient,Bob was tapped by Wendy,Wendy tapped Bob,-33.46990203857422,-35.821292877197266,2.351390838623047
teach,V227,2b,(a) Agent-Patient,Bob was taught by Wendy,Wendy taught Bob,-31.221607208251953,-36.72605895996094,5.504451751708984
tease,V339,2a,(b) Theme-Experiencer,Bob was teased by Wendy,Wendy teased Bob,-32.87317657470703,-34.34204864501953,1.4688720703125
terrify,V340,2b,(b) Theme-Experiencer,Bob was terrified by Wendy,Wendy terrified Bob,-33.34779357910156,-38.099220275878906,4.751426696777344
terrorize,V341,2a,(b) Theme-Experiencer,Bob was terrorized by Wendy,Wendy terrorized Bob,-35.86796188354492,-38.05028533935547,2.182323455810547
thank,V239,2a,(a) Agent-Patient,Bob was thanked by Wendy,Wendy thanked Bob,-30.994720458984375,-37.524349212646484,6.529628753662109
threaten,V342,2a,(b) Theme-Experiencer,Bob was threatened by Wendy,Wendy threatened Bob,-32.408836364746094,-34.62724685668945,2.2184104919433594
throw,V190,2a,(a) Agent-Patient,Bob was thrown by Wendy,Wendy threw Bob,-29.57670783996582,-32.173316955566406,2.596609115600586
thump,V196,2b,(a) Agent-Patient,Bob was thumped by Wendy,Wendy thumped Bob,-39.90113830566406,-44.07609939575195,4.174961090087891
tickle,V208,2b,(a) Agent-Patient,Bob was tickled by Wendy,Wendy tickled Bob,-38.41849899291992,-40.40855026245117,1.99005126953125
tell off,V246,2b,(a) Agent-Patient,Bob was told off by Wendy,Wendy told off Bob,-37.95361328125,-40.0869026184082,2.133289337158203
tolerate,V379,2a,(c) Experiencer-Theme,Bob was tolerated by Wendy,Wendy tolerated Bob,-35.45967102050781,-34.486602783203125,-0.9730682373046875
touch,V209,2a,(a) Agent-Patient,Bob was touched by Wendy,Wendy touched Bob,-33.68787384033203,-33.79190444946289,0.10403060913085938
track,V294,2a,(a) Agent-Patient,Bob was tracked by Wendy,Wendy tracked Bob,-32.60096740722656,-33.645748138427734,1.0447807312011719
trail,V295,2b,(a) Agent-Patient,Bob was trailed by Wendy,Wendy trailed Bob,-32.699981689453125,-38.84836196899414,6.148380279541016
trap,V170,2b,(a) Agent-Patient,Bob was trapped by Wendy,Wendy trapped Bob,-31.76377296447754,-35.189762115478516,3.4259891510009766
trip,V301,2a,(a) Agent-Patient,Bob was tripped by Wendy,Wendy tripped Bob,-35.05711364746094,-38.32658767700195,3.2694740295410156
trust,V380,2a,(c) Experiencer-Theme,Bob was trusted by Wendy,Wendy trusted Bob,-30.718788146972656,-37.42744445800781,6.708656311035156
understand,V381,2a,(c) Experiencer-Theme,Bob was understood by Wendy,Wendy understood Bob,-30.720504760742188,-34.92674255371094,4.20623779296875
untie,V211,2b,(a) Agent-Patient,Bob was untied by Wendy,Wendy untied Bob,-40.55919647216797,-44.51008987426758,3.9508934020996094
upset,V343,2b,(b) Theme-Experiencer,Bob was upset by Wendy,Wendy upset Bob,-29.219236373901367,-33.122779846191406,3.903543472290039
visit,V261,2b,(a) Agent-Patient,Bob was visited by Wendy,Wendy visited Bob,-30.821430206298828,-34.06192398071289,3.2404937744140625
warn,V270,2a,(a) Agent-Patient,Bob was warned by Wendy,Wendy warned Bob,-30.425743103027344,-37.185733795166016,6.759990692138672
wash,V174,2b,(a) Agent-Patient,Bob was washed by Wendy,Wendy washed Bob,-32.03639221191406,-34.8264274597168,2.7900352478027344
watch,V365,2a,(c) Experiencer-Theme,Bob was watched by Wendy,Wendy watched Bob,-28.725765228271484,-35.068180084228516,6.342414855957031
